tax_id,Order,Family,Genus,Binomial,RL2017
55904,Anura,Hylidae,Pseudis,Pseudis paradoxa,LC
135794,Anura,Hylidae,Pseudis,Pseudis platensis,DD
55905,Anura,Hylidae,Pseudis,Pseudis tocantins,LC
55908,Anura,Hylidae,Ptychohyla,Ptychohyla acrochorda,DD
55465,Anura,Hylidae,Ptychohyla,Ptychohyla dendrophasma,CR
55909,Anura,Hylidae,Ptychohyla,Ptychohyla erythromma,EN
55910,Anura,Hylidae,Ptychohyla,Ptychohyla euthysanota,NT
55911,Anura,Hylidae,Ptychohyla,Ptychohyla hypomykter,LC
55912,Anura,Hylidae,Ptychohyla,Ptychohyla legleri,EN
55913,Anura,Hylidae,Ptychohyla,Ptychohyla leonhardschultzei,EN
55914,Anura,Hylidae,Ptychohyla,Ptychohyla macrotympanum,CR
55915,Anura,Hylidae,Ptychohyla,Ptychohyla panchoi,EN
55916,Anura,Hylidae,Ptychohyla,Ptychohyla salvadorensis,EN
55917,Anura,Hylidae,Ptychohyla,Ptychohyla sanctaecrucis,CR
55918,Anura,Hylidae,Ptychohyla,Ptychohyla spinipollex,EN
55919,Anura,Hylidae,Ptychohyla,Ptychohyla zophodes,DD
55920,Anura,Hylidae,Scarthyla,Scarthyla goinorum,LC
55688,Anura,Hylidae,Scarthyla,Scarthyla vigilans,LC
55921,Anura,Hylidae,Scinax,Scinax acuminatus,LC
55922,Anura,Hylidae,Scinax,Scinax agilis,LC
55923,Anura,Hylidae,Scinax,Scinax albicans,LC
55924,Anura,Hylidae,Scinax,Scinax alcatraz,CR
55925,Anura,Hylidae,Scinax,Scinax altae,LC
55926,Anura,Hylidae,Scinax,Scinax alter,LC
55927,Anura,Hylidae,Scinax,Scinax angrensis,LC
55928,Anura,Hylidae,Scinax,Scinax arduous,DD
55929,Anura,Hylidae,Scinax,Scinax argyreornatus,LC
55930,Anura,Hylidae,Scinax,Scinax ariadne,DD
61792,Anura,Hylidae,Scinax,Scinax aromothyella,DD
55931,Anura,Hylidae,Scinax,Scinax atratus,DD
55932,Anura,Hylidae,Scinax,Scinax auratus,LC
55933,Anura,Hylidae,Scinax,Scinax baumgardneri,DD
195500,Anura,Hylidae,Scinax,Scinax belloni,EN
55934,Anura,Hylidae,Scinax,Scinax berthae,LC
55935,Anura,Hylidae,Scinax,Scinax blairi,LC
55936,Anura,Hylidae,Scinax,Scinax boesemani,LC
55937,Anura,Hylidae,Scinax,Scinax boulengeri,LC
55938,Anura,Hylidae,Scinax,Scinax brieni,LC
135909,Anura,Hylidae,Scinax,Scinax cabralensis,DD
55939,Anura,Hylidae,Scinax,Scinax caldarum,LC
135913,Anura,Hylidae,Scinax,Scinax camposseabrai,DD
55940,Anura,Hylidae,Scinax,Scinax canastrensis,DD
55941,Anura,Hylidae,Scinax,Scinax cardosoi,LC
55942,Anura,Hylidae,Scinax,Scinax carnevallii,LC
55943,Anura,Hylidae,Scinax,Scinax castroviejoi,DD
55944,Anura,Hylidae,Scinax,Scinax catharinae,LC
55945,Anura,Hylidae,Scinax,Scinax centralis,LC
55946,Anura,Hylidae,Scinax,Scinax chiquitanus,LC
61793,Anura,Hylidae,Scinax,Scinax constrictus,LC
48086104,Anura,Hylidae,Scinax,Scinax cretatus,LC
55947,Anura,Hylidae,Scinax,Scinax crospedospilus,LC
55948,Anura,Hylidae,Scinax,Scinax cruentommus,LC
61794,Anura,Hylidae,Scinax,Scinax curicica,DD
55949,Anura,Hylidae,Scinax,Scinax cuspidatus,LC
55950,Anura,Hylidae,Scinax,Scinax danae,DD
55951,Anura,Hylidae,Scinax,Scinax duartei,LC
55952,Anura,Hylidae,Scinax,Scinax elaeochrous,LC
55953,Anura,Hylidae,Scinax,Scinax eurydice,LC
55954,Anura,Hylidae,Scinax,Scinax exiguus,LC
136140,Anura,Hylidae,Scinax,Scinax faivovichi,CR
55955,Anura,Hylidae,Scinax,Scinax flavoguttatus,LC
55956,Anura,Hylidae,Scinax,Scinax funereus,LC
55957,Anura,Hylidae,Scinax,Scinax fuscomarginatus,LC
55958,Anura,Hylidae,Scinax,Scinax fuscovarius,LC
55959,Anura,Hylidae,Scinax,Scinax garbei,LC
55960,Anura,Hylidae,Scinax,Scinax granulatus,LC
55961,Anura,Hylidae,Scinax,Scinax hayii,LC
55962,Anura,Hylidae,Scinax,Scinax heyeri,DD
55963,Anura,Hylidae,Scinax,Scinax hiemalis,LC
55964,Anura,Hylidae,Scinax,Scinax humilis,LC
55965,Anura,Hylidae,Scinax,Scinax ictericus,LC
48086134,Anura,Hylidae,Scinax,Scinax insperatus,DD
191003,Anura,Hylidae,Scinax,Scinax iquitorum,LC
55966,Anura,Hylidae,Scinax,Scinax jolyi,DD
55967,Anura,Hylidae,Scinax,Scinax jureia,DD
55525,Anura,Hylidae,Scinax,Scinax karenanneae,LC
55968,Anura,Hylidae,Scinax,Scinax kautskyi,DD
55969,Anura,Hylidae,Scinax,Scinax kennedyi,LC
55970,Anura,Hylidae,Scinax,Scinax lindsayi,LC
55971,Anura,Hylidae,Scinax,Scinax littoralis,LC
55972,Anura,Hylidae,Scinax,Scinax littoreus,LC
55973,Anura,Hylidae,Scinax,Scinax longilineus,LC
55974,Anura,Hylidae,Scinax,Scinax luizotavioi,LC
55975,Anura,Hylidae,Scinax,Scinax machadoi,LC
55976,Anura,Hylidae,Scinax,Scinax manriquei,LC
55977,Anura,Hylidae,Scinax,Scinax maracaya,DD
55979,Anura,Hylidae,Scinax,Scinax melloi,DD
48086163,Anura,Hylidae,Scinax,Scinax muriciensis,CR
55980,Anura,Hylidae,Scinax,Scinax nasicus,LC
55981,Anura,Hylidae,Scinax,Scinax nebulosus,LC
55982,Anura,Hylidae,Scinax,Scinax obtriangulatus,LC
55983,Anura,Hylidae,Scinax,Scinax oreites,NT
55984,Anura,Hylidae,Scinax,Scinax pachycrus,LC
55985,Anura,Hylidae,Scinax,Scinax parkeri,LC
55986,Anura,Hylidae,Scinax,Scinax pedromedinae,LC
135887,Anura,Hylidae,Scinax,Scinax peixotoi,CR
55987,Anura,Hylidae,Scinax,Scinax perereca,LC
55988,Anura,Hylidae,Scinax,Scinax perpusillus,LC
55605,Anura,Hylidae,Scinax,Scinax pinima,DD
55989,Anura,Hylidae,Scinax,Scinax proboscideus,LC
55990,Anura,Hylidae,Scinax,Scinax quinquefasciatus,LC
55991,Anura,Hylidae,Scinax,Scinax ranki,DD
55992,Anura,Hylidae,Scinax,Scinax rizibilis,LC
55993,Anura,Hylidae,Scinax,Scinax rostratus,LC
55994,Anura,Hylidae,Scinax,Scinax ruber,LC
55995,Anura,Hylidae,Scinax,Scinax similis,LC
48086193,Anura,Hylidae,Scinax,Scinax skuki,EN
55996,Anura,Hylidae,Scinax,Scinax squalirostris,LC
55997,Anura,Hylidae,Scinax,Scinax staufferi,LC
55999,Anura,Hylidae,Scinax,Scinax sugillatus,LC
190495,Anura,Hylidae,Scinax,Scinax tigrinus,LC
56001,Anura,Hylidae,Scinax,Scinax trapicheiroi,NT
56002,Anura,Hylidae,Scinax,Scinax trilineatus,LC
55684,Anura,Hylidae,Scinax,Scinax uruguayus,LC
56003,Anura,Hylidae,Scinax,Scinax v-signatus,LC
56004,Anura,Hylidae,Scinax,Scinax wandae,LC
56005,Anura,Hylidae,Scinax,Scinax x-signatus,LC
56006,Anura,Hylidae,Smilisca,Smilisca baudinii,LC
56007,Anura,Hylidae,Smilisca,Smilisca cyanosticta,NT
55906,Anura,Hylidae,Smilisca,Smilisca dentata,EN
55907,Anura,Hylidae,Smilisca,Smilisca fodiens,LC
56008,Anura,Hylidae,Smilisca,Smilisca phaeota,LC
56009,Anura,Hylidae,Smilisca,Smilisca puma,LC
56010,Anura,Hylidae,Smilisca,Smilisca sila,LC
56011,Anura,Hylidae,Smilisca,Smilisca sordida,LC
56012,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus bromelicola,DD
136143,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus caramaschii,LC
56013,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus carneus,LC
56014,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus dorisae,LC
56015,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus lacteus,LC
185661,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus mirim,DD
56016,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus orophilus,LC
56017,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus palustris,LC
56018,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus pauloalvini,DD
56019,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus planicola,LC
56021,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus prasinus,LC
56022,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus surdus,LC
56040,Anura,Hylidae,Tepuihyla,Tepuihyla aecii,DD
56041,Anura,Hylidae,Tepuihyla,Tepuihyla celsae,DD
56042,Anura,Hylidae,Tepuihyla,Tepuihyla edelcae,LC
55793,Anura,Hylidae,Tepuihyla,Tepuihyla exophthalma,DD
56043,Anura,Hylidae,Tepuihyla,Tepuihyla galani,DD
56044,Anura,Hylidae,Tepuihyla,Tepuihyla luteolabris,DD
135834,Anura,Hylidae,Tepuihyla,Tepuihyla phasmatus,DD
56045,Anura,Hylidae,Tepuihyla,Tepuihyla rimarum,VU
56046,Anura,Hylidae,Tepuihyla,Tepuihyla rodriguezi,DD
56047,Anura,Hylidae,Tepuihyla,Tepuihyla talbergae,DD
55683,Anura,Hylidae,Tepuihyla,Tepuihyla tuberculosa,LC
55692,Anura,Hylidae,Tepuihyla,Tepuihyla warreni,DD
55489,Anura,Hylidae,Tlalocohyla,Tlalocohyla godmani,VU
55541,Anura,Hylidae,Tlalocohyla,Tlalocohyla loquax,LC
55602,Anura,Hylidae,Tlalocohyla,Tlalocohyla picta,LC
55660,Anura,Hylidae,Tlalocohyla,Tlalocohyla smithii,LC
56048,Anura,Hylidae,Trachycephalus,Trachycephalus atlas,LC
55818,Anura,Hylidae,Trachycephalus,Trachycephalus coriaceus,LC
158543,Anura,Hylidae,Trachycephalus,Trachycephalus dibernardoi,LC
55819,Anura,Hylidae,Trachycephalus,Trachycephalus hadroceps,LC
55820,Anura,Hylidae,Trachycephalus,Trachycephalus imitatrix,LC
56049,Anura,Hylidae,Trachycephalus,Trachycephalus jordani,LC
55821,Anura,Hylidae,Trachycephalus,Trachycephalus lepidus,DD
55822,Anura,Hylidae,Trachycephalus,Trachycephalus mesophaeus,LC
56050,Anura,Hylidae,Trachycephalus,Trachycephalus nigromaculatus,LC
55823,Anura,Hylidae,Trachycephalus,Trachycephalus resinifictrix,LC
55824,Anura,Hylidae,Trachycephalus,Trachycephalus typhonius,LC
56051,Anura,Hylidae,Triprion,Triprion petasatus,LC
29431,Anura,Hylidae,Xenohyla,Xenohyla eugenioi,DD
56053,Anura,Hylidae,Xenohyla,Xenohyla truncata,NT
56347,Anura,Hylodidae,Crossodactylus,Crossodactylus aeneus,DD
56348,Anura,Hylodidae,Crossodactylus,Crossodactylus bokermanni,DD
56349,Anura,Hylodidae,Crossodactylus,Crossodactylus caramaschii,LC
136178,Anura,Hylodidae,Crossodactylus,Crossodactylus cyclospinus,DD
56350,Anura,Hylodidae,Crossodactylus,Crossodactylus dantei,DD
56351,Anura,Hylodidae,Crossodactylus,Crossodactylus dispar,DD
56352,Anura,Hylodidae,Crossodactylus,Crossodactylus gaudichaudii,LC
56353,Anura,Hylodidae,Crossodactylus,Crossodactylus grandis,DD
56354,Anura,Hylodidae,Crossodactylus,Crossodactylus lutzorum,DD
56355,Anura,Hylodidae,Crossodactylus,Crossodactylus schmidti,NT
56356,Anura,Hylodidae,Crossodactylus,Crossodactylus trachystomus,DD
57085,Anura,Hylodidae,Hylodes,Hylodes amnicola,DD
57086,Anura,Hylodidae,Hylodes,Hylodes asper,LC
57087,Anura,Hylodidae,Hylodes,Hylodes babax,DD
158608,Anura,Hylodidae,Hylodes,Hylodes cardosoi,LC
57088,Anura,Hylodidae,Hylodes,Hylodes charadranaetes,DD
57089,Anura,Hylodidae,Hylodes,Hylodes dactylocinus,DD
136039,Anura,Hylodidae,Hylodes,Hylodes fredi,DD
57090,Anura,Hylodidae,Hylodes,Hylodes glaber,DD
57091,Anura,Hylodidae,Hylodes,Hylodes heyeri,DD
57092,Anura,Hylodidae,Hylodes,Hylodes lateristrigatus,LC
57093,Anura,Hylodidae,Hylodes,Hylodes magalhaesi,DD
57094,Anura,Hylodidae,Hylodes,Hylodes meridionalis,LC
57095,Anura,Hylodidae,Hylodes,Hylodes mertensi,DD
57096,Anura,Hylodidae,Hylodes,Hylodes nasus,LC
57097,Anura,Hylodidae,Hylodes,Hylodes ornatus,LC
57098,Anura,Hylodidae,Hylodes,Hylodes otavioi,DD
57099,Anura,Hylodidae,Hylodes,Hylodes perplicatus,LC
57100,Anura,Hylodidae,Hylodes,Hylodes phyllodes,LC
135733,Anura,Hylodidae,Hylodes,Hylodes pipilans,DD
57101,Anura,Hylodidae,Hylodes,Hylodes regius,DD
10566,Anura,Hylodidae,Hylodes,Hylodes sazimai,DD
57102,Anura,Hylodidae,Hylodes,Hylodes uai,DD
57103,Anura,Hylodidae,Hylodes,Hylodes vanzolinii,DD
57179,Anura,Hylodidae,Megaelosia,Megaelosia apuana,DD
57180,Anura,Hylodidae,Megaelosia,Megaelosia bocainensis,DD
57181,Anura,Hylodidae,Megaelosia,Megaelosia boticariana,DD
57182,Anura,Hylodidae,Megaelosia,Megaelosia goeldii,LC
56372,Anura,Hylodidae,Megaelosia,Megaelosia jordanensis,DD
57183,Anura,Hylodidae,Megaelosia,Megaelosia lutzae,DD
57184,Anura,Hylodidae,Megaelosia,Megaelosia massarti,DD
56054,Anura,Hyperoliidae,Acanthixalus,Acanthixalus sonjae,NT
56055,Anura,Hyperoliidae,Acanthixalus,Acanthixalus spinosus,LC
596,Anura,Hyperoliidae,Afrixalus,Afrixalus aureus,LC
56056,Anura,Hyperoliidae,Afrixalus,Afrixalus brachycnemis,LC
56057,Anura,Hyperoliidae,Afrixalus,Afrixalus clarkei,EN
56058,Anura,Hyperoliidae,Afrixalus,Afrixalus crotalus,LC
56059,Anura,Hyperoliidae,Afrixalus,Afrixalus delicatus,LC
56060,Anura,Hyperoliidae,Afrixalus,Afrixalus dorsalis,LC
136149,Anura,Hyperoliidae,Afrixalus,Afrixalus dorsimaculatus,EN
56061,Anura,Hyperoliidae,Afrixalus,Afrixalus enseticola,VU
56062,Anura,Hyperoliidae,Afrixalus,Afrixalus equatorialis,LC
56063,Anura,Hyperoliidae,Afrixalus,Afrixalus fornasini,LC
56064,Anura,Hyperoliidae,Afrixalus,Afrixalus fulvovittatus,LC
56065,Anura,Hyperoliidae,Afrixalus,Afrixalus knysnae,EN
56066,Anura,Hyperoliidae,Afrixalus,Afrixalus lacteus,EN
56067,Anura,Hyperoliidae,Afrixalus,Afrixalus laevis,LC
56068,Anura,Hyperoliidae,Afrixalus,Afrixalus leucostictus,LC
56069,Anura,Hyperoliidae,Afrixalus,Afrixalus lindholmi,DD
56070,Anura,Hyperoliidae,Afrixalus,Afrixalus morerei,VU
56071,Anura,Hyperoliidae,Afrixalus,Afrixalus nigeriensis,LC
56072,Anura,Hyperoliidae,Afrixalus,Afrixalus orophilus,LC
56073,Anura,Hyperoliidae,Afrixalus,Afrixalus osorioi,LC
56074,Anura,Hyperoliidae,Afrixalus,Afrixalus paradorsalis,LC
56075,Anura,Hyperoliidae,Afrixalus,Afrixalus quadrivittatus,LC
56076,Anura,Hyperoliidae,Afrixalus,Afrixalus schneideri,DD
56077,Anura,Hyperoliidae,Afrixalus,Afrixalus septentrionalis,LC
56078,Anura,Hyperoliidae,Afrixalus,Afrixalus spinifrons,LC
56079,Anura,Hyperoliidae,Afrixalus,Afrixalus stuhlmanni,LC
56080,Anura,Hyperoliidae,Afrixalus,Afrixalus sylvaticus,VU
56081,Anura,Hyperoliidae,Afrixalus,Afrixalus uluguruensis,VU
56082,Anura,Hyperoliidae,Afrixalus,Afrixalus upembae,DD
56083,Anura,Hyperoliidae,Afrixalus,Afrixalus vibekensis,NT
56084,Anura,Hyperoliidae,Afrixalus,Afrixalus vittiger,LC
56085,Anura,Hyperoliidae,Afrixalus,Afrixalus weidholzi,LC
56086,Anura,Hyperoliidae,Afrixalus,Afrixalus wittei,LC
56087,Anura,Hyperoliidae,Alexteroon,Alexteroon hypsiphonus,LC
56088,Anura,Hyperoliidae,Alexteroon,Alexteroon jynx,CR
56089,Anura,Hyperoliidae,Alexteroon,Alexteroon obstetricans,LC
56090,Anura,Hyperoliidae,Arlequinus,Arlequinus krebsi,EN
56091,Anura,Hyperoliidae,Callixalus,Callixalus pictus,VU
56093,Anura,Hyperoliidae,Chrysobatrachus,Chrysobatrachus cupreonitens,EN
56094,Anura,Hyperoliidae,Cryptothylax,Cryptothylax greshoffii,LC
56095,Anura,Hyperoliidae,Cryptothylax,Cryptothylax minutus,DD
56096,Anura,Hyperoliidae,Heterixalus,Heterixalus alboguttatus,LC
56097,Anura,Hyperoliidae,Heterixalus,Heterixalus andrakata,LC
56098,Anura,Hyperoliidae,Heterixalus,Heterixalus betsileo,LC
56099,Anura,Hyperoliidae,Heterixalus,Heterixalus boettgeri,LC
56100,Anura,Hyperoliidae,Heterixalus,Heterixalus carbonei,LC
56101,Anura,Hyperoliidae,Heterixalus,Heterixalus luteostriatus,LC
56102,Anura,Hyperoliidae,Heterixalus,Heterixalus madagascariensis,LC
56103,Anura,Hyperoliidae,Heterixalus,Heterixalus punctatus,LC
56104,Anura,Hyperoliidae,Heterixalus,Heterixalus rutenbergi,LC
56105,Anura,Hyperoliidae,Heterixalus,Heterixalus tricolor,LC
56106,Anura,Hyperoliidae,Heterixalus,Heterixalus variabilis,LC
56108,Anura,Hyperoliidae,Hyperolius,Hyperolius acuticeps,LC
56109,Anura,Hyperoliidae,Hyperolius,Hyperolius acutirostris,NT
56110,Anura,Hyperoliidae,Hyperolius,Hyperolius ademetzi,NT
76317559,Anura,Hyperoliidae,Hyperolius,Hyperolius adspersus,LC
56112,Anura,Hyperoliidae,Hyperolius,Hyperolius argus,LC
56113,Anura,Hyperoliidae,Hyperolius,Hyperolius atrigularis,DD
56114,Anura,Hyperoliidae,Hyperolius,Hyperolius balfouri,LC
56115,Anura,Hyperoliidae,Hyperolius,Hyperolius baumanni,LC
56116,Anura,Hyperoliidae,Hyperolius,Hyperolius benguellensis,LC
56117,Anura,Hyperoliidae,Hyperolius,Hyperolius bicolor,DD
56118,Anura,Hyperoliidae,Hyperolius,Hyperolius bobirensis,EN
80386509,Anura,Hyperoliidae,Hyperolius,Hyperolius bocagei,LC
56119,Anura,Hyperoliidae,Hyperolius,Hyperolius bolifambae,LC
56120,Anura,Hyperoliidae,Hyperolius,Hyperolius bopeleti,VU
56121,Anura,Hyperoliidae,Hyperolius,Hyperolius brachiofasciatus,DD
69119678,Anura,Hyperoliidae,Hyperolius,Hyperolius burgessi,VU
61796,Anura,Hyperoliidae,Hyperolius,Hyperolius camerunensis,LC
69039559,Anura,Hyperoliidae,Hyperolius,Hyperolius castaneus,LC
76317568,Anura,Hyperoliidae,Hyperolius,Hyperolius chelaensis,DD
56123,Anura,Hyperoliidae,Hyperolius,Hyperolius chlorosteus,NT
56124,Anura,Hyperoliidae,Hyperolius,Hyperolius chrysogaster,NT
76317621,Anura,Hyperoliidae,Hyperolius,Hyperolius cinereus,LC
16854256,Anura,Hyperoliidae,Hyperolius,Hyperolius cinnamomeoventris,LC
56127,Anura,Hyperoliidae,Hyperolius,Hyperolius concolor,LC
63742698,Anura,Hyperoliidae,Hyperolius,Hyperolius constellatus,VU
56128,Anura,Hyperoliidae,Hyperolius,Hyperolius cystocandicans,NT
76317611,Anura,Hyperoliidae,Hyperolius,Hyperolius dartevellei,LC
69119609,Anura,Hyperoliidae,Hyperolius,Hyperolius davenporti,CR
56129,Anura,Hyperoliidae,Hyperolius,Hyperolius diaphanus,DD
61797,Anura,Hyperoliidae,Hyperolius,Hyperolius dintelmanni,EN
56130,Anura,Hyperoliidae,Hyperolius,Hyperolius discodactylus,LC
56131,Anura,Hyperoliidae,Hyperolius,Hyperolius endjami,VU
56132,Anura,Hyperoliidae,Hyperolius,Hyperolius fasciatus,DD
56133,Anura,Hyperoliidae,Hyperolius,Hyperolius ferreirai,DD
56134,Anura,Hyperoliidae,Hyperolius,Hyperolius ferrugineus,DD
48080618,Anura,Hyperoliidae,Hyperolius,Hyperolius friedemanni,DD
56135,Anura,Hyperoliidae,Hyperolius,Hyperolius frontalis,LC
56136,Anura,Hyperoliidae,Hyperolius,Hyperolius fuscigula,DD
56137,Anura,Hyperoliidae,Hyperolius,Hyperolius fusciventris,LC
56138,Anura,Hyperoliidae,Hyperolius,Hyperolius ghesquieri,DD
84384455,Anura,Hyperoliidae,Hyperolius,Hyperolius glandicolor,LC
56140,Anura,Hyperoliidae,Hyperolius,Hyperolius gularis,DD
56141,Anura,Hyperoliidae,Hyperolius,Hyperolius guttulatus,LC
56142,Anura,Hyperoliidae,Hyperolius,Hyperolius horstockii,LC
48080927,Anura,Hyperoliidae,Hyperolius,Hyperolius howelli,LC
56144,Anura,Hyperoliidae,Hyperolius,Hyperolius hutsebauti,DD
61798,Anura,Hyperoliidae,Hyperolius,Hyperolius igbettensis,LC
56145,Anura,Hyperoliidae,Hyperolius,Hyperolius inornatus,DD
48081228,Anura,Hyperoliidae,Hyperolius,Hyperolius inyangae,VU
76317562,Anura,Hyperoliidae,Hyperolius,Hyperolius jackie,DD
48081287,Anura,Hyperoliidae,Hyperolius,Hyperolius jacobseni,DD
56146,Anura,Hyperoliidae,Hyperolius,Hyperolius kachalolae,LC
56147,Anura,Hyperoliidae,Hyperolius,Hyperolius kibarae,DD
56148,Anura,Hyperoliidae,Hyperolius,Hyperolius kihangensis,EN
56149,Anura,Hyperoliidae,Hyperolius,Hyperolius kivuensis,LC
56092,Anura,Hyperoliidae,Hyperolius,Hyperolius koehleri,LC
56150,Anura,Hyperoliidae,Hyperolius,Hyperolius kuligae,LC
56151,Anura,Hyperoliidae,Hyperolius,Hyperolius lamottei,LC
56152,Anura,Hyperoliidae,Hyperolius,Hyperolius langi,LC
56153,Anura,Hyperoliidae,Hyperolius,Hyperolius lateralis,LC
56155,Anura,Hyperoliidae,Hyperolius,Hyperolius laurenti,VU
56156,Anura,Hyperoliidae,Hyperolius,Hyperolius leleupi,EN
56157,Anura,Hyperoliidae,Hyperolius,Hyperolius leucotaenius,EN
56158,Anura,Hyperoliidae,Hyperolius,Hyperolius lucani,DD
48081344,Anura,Hyperoliidae,Hyperolius,Hyperolius lupiroensis,DD
56159,Anura,Hyperoliidae,Hyperolius,Hyperolius maestus,DD
56160,Anura,Hyperoliidae,Hyperolius,Hyperolius major,LC
84385675,Anura,Hyperoliidae,Hyperolius,Hyperolius marginatus,LC
56162,Anura,Hyperoliidae,Hyperolius,Hyperolius mariae,LC
56163,Anura,Hyperoliidae,Hyperolius,Hyperolius marmoratus,LC
69192627,Anura,Hyperoliidae,Hyperolius,Hyperolius minutissimus,VU
56165,Anura,Hyperoliidae,Hyperolius,Hyperolius mitchelli,LC
56288,Anura,Hyperoliidae,Hyperolius,Hyperolius molleri,LC
56166,Anura,Hyperoliidae,Hyperolius,Hyperolius montanus,LC
56167,Anura,Hyperoliidae,Hyperolius,Hyperolius mosaicus,LC
136068,Anura,Hyperoliidae,Hyperolius,Hyperolius nasicus,LC
84385749,Anura,Hyperoliidae,Hyperolius,Hyperolius nasutus,LC
56169,Anura,Hyperoliidae,Hyperolius,Hyperolius nienokouensis,EN
56170,Anura,Hyperoliidae,Hyperolius,Hyperolius nimbae,EN
16794889,Anura,Hyperoliidae,Hyperolius,Hyperolius nitidulus,LC
56172,Anura,Hyperoliidae,Hyperolius,Hyperolius obscurus,DD
56173,Anura,Hyperoliidae,Hyperolius,Hyperolius occidentalis,LC
56174,Anura,Hyperoliidae,Hyperolius,Hyperolius ocellatus,LC
89250666,Anura,Hyperoliidae,Hyperolius,Hyperolius papyri,DD
56176,Anura,Hyperoliidae,Hyperolius,Hyperolius parallelus,LC
56177,Anura,Hyperoliidae,Hyperolius,Hyperolius pardalis,LC
56178,Anura,Hyperoliidae,Hyperolius,Hyperolius parkeri,LC
56179,Anura,Hyperoliidae,Hyperolius,Hyperolius phantasticus,LC
10644,Anura,Hyperoliidae,Hyperolius,Hyperolius pickersgilli,EN
56180,Anura,Hyperoliidae,Hyperolius,Hyperolius picturatus,LC
56181,Anura,Hyperoliidae,Hyperolius,Hyperolius pictus,LC
56182,Anura,Hyperoliidae,Hyperolius,Hyperolius platyceps,LC
56183,Anura,Hyperoliidae,Hyperolius,Hyperolius polli,DD
56184,Anura,Hyperoliidae,Hyperolius,Hyperolius polystictus,VU
136026,Anura,Hyperoliidae,Hyperolius,Hyperolius poweri,LC
56185,Anura,Hyperoliidae,Hyperolius,Hyperolius protchei,DD
56186,Anura,Hyperoliidae,Hyperolius,Hyperolius pseudargus,LC
56187,Anura,Hyperoliidae,Hyperolius,Hyperolius puncticulatus,EN
56189,Anura,Hyperoliidae,Hyperolius,Hyperolius pusillus,LC
56190,Anura,Hyperoliidae,Hyperolius,Hyperolius pustulifer,DD
56191,Anura,Hyperoliidae,Hyperolius,Hyperolius pyrrhodictyon,LC
56192,Anura,Hyperoliidae,Hyperolius,Hyperolius quadratomaculatus,DD
56193,Anura,Hyperoliidae,Hyperolius,Hyperolius quinquevittatus,LC
56196,Anura,Hyperoliidae,Hyperolius,Hyperolius rhizophilus,DD
56197,Anura,Hyperoliidae,Hyperolius,Hyperolius rhodesianus,LC
56198,Anura,Hyperoliidae,Hyperolius,Hyperolius riggenbachi,VU
56199,Anura,Hyperoliidae,Hyperolius,Hyperolius robustus,DD
56200,Anura,Hyperoliidae,Hyperolius,Hyperolius rubrovermiculatus,EN
69119695,Anura,Hyperoliidae,Hyperolius,Hyperolius ruvuensis,CR
48081486,Anura,Hyperoliidae,Hyperolius,Hyperolius rwandae,LC
56201,Anura,Hyperoliidae,Hyperolius,Hyperolius sankuruensis,DD
56202,Anura,Hyperoliidae,Hyperolius,Hyperolius schoutedeni,LC
56203,Anura,Hyperoliidae,Hyperolius,Hyperolius seabrai,DD
56204,Anura,Hyperoliidae,Hyperolius,Hyperolius semidiscus,LC
56205,Anura,Hyperoliidae,Hyperolius,Hyperolius sheldricki,LC
56206,Anura,Hyperoliidae,Hyperolius,Hyperolius soror,DD
16793953,Anura,Hyperoliidae,Hyperolius,Hyperolius spatzi,LC
69119640,Anura,Hyperoliidae,Hyperolius,Hyperolius spinigularis,VU
56208,Anura,Hyperoliidae,Hyperolius,Hyperolius steindachneri,LC
56209,Anura,Hyperoliidae,Hyperolius,Hyperolius stenodactylus,DD
136152,Anura,Hyperoliidae,Hyperolius,Hyperolius substriatus,LC
56210,Anura,Hyperoliidae,Hyperolius,Hyperolius swynnertoni,LC
56211,Anura,Hyperoliidae,Hyperolius,Hyperolius sylvaticus,LC
56212,Anura,Hyperoliidae,Hyperolius,Hyperolius tanneri,CR
56289,Anura,Hyperoliidae,Hyperolius,Hyperolius thomensis,EN
56215,Anura,Hyperoliidae,Hyperolius,Hyperolius torrentis,EN
56216,Anura,Hyperoliidae,Hyperolius,Hyperolius tuberculatus,LC
56217,Anura,Hyperoliidae,Hyperolius,Hyperolius tuberilinguis,LC
69192581,Anura,Hyperoliidae,Hyperolius,Hyperolius ukwiva,EN
16854247,Anura,Hyperoliidae,Hyperolius,Hyperolius veithi,LC
56218,Anura,Hyperoliidae,Hyperolius,Hyperolius vilhenai,DD
56219,Anura,Hyperoliidae,Hyperolius,Hyperolius viridiflavus,LC
