tax_id,Order,MSWFamilyLatin,Scientific,MSW3_ID,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel
16856,Diprotodontia,Phalangeridae,Phalanger gymnotis,214,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,2597.89,Ref_58,1
16857,Diprotodontia,Phalangeridae,Phalanger intercastellanus,213,10,0,0,0,10,0,40,0,0,40,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1747.5,Ref_117,1
16858,Diprotodontia,Phalangeridae,Phalanger alexandrae,216,10,0,0,0,10,0,40,0,0,40,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1846.67,"Ref_2, Ref_3",0
16872,Primates,Cheirogaleidae,Phaner furcifer,487,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,400,Ref_117,1
16873,Primates,Cheirogaleidae,Phaner parienti,489,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,425,Ref_117,1
16874,Primates,Cheirogaleidae,Phaner pallescens,488,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,425,Ref_117,1
16875,Primates,Cheirogaleidae,Phaner electromontis,486,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,425,Ref_117,1
16887,Chiroptera,Vespertilionidae,Pharotis imogene,4432,100,0,0,0,0,0,0,0,0,0,Ref_3,D2,S,A,,1,0,0,Ref_1,ABC,8.34,Ref_178,2
16888,Dasyuromorphia,Dasyuridae,Phascogale calura,141,30,40,30,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,51.5,Ref_117,1
16890,Dasyuromorphia,Dasyuridae,Phascogale tapoatafa,142,30,40,30,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,193.5,Ref_117,1
16892,Diprotodontia,Phascolarctidae,Phascolarctos cinereus,194,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,10250,Ref_117,1
16893,Dasyuromorphia,Dasyuridae,Phascolosorex doriae,117,70,0,0,0,0,0,30,0,0,0,Ref_2,D1,S,A,,1,1,0,Ref_1,ABC,168.31,Ref_117,1
16894,Dasyuromorphia,Dasyuridae,Phascolosorex dorsalis,118,70,0,0,0,0,0,30,0,0,0,Ref_2,D1,S,A,,1,1,0,Ref_1,ABC,138.5,Ref_117,1
16899,Rodentia,Cricetidae,Myodes andersoni,1491,20,0,0,0,0,0,0,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,24,"Ref_2, Ref_3",0
16900,Rodentia,Cricetidae,Myodes smithii,1497,20,0,0,0,0,0,0,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,34.94,Ref_58,1
16981,Chiroptera,Vespertilionidae,Philetor brachypterus,4575,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.93,Ref_117,1
17003,Rodentia,Muridae,Phloeomys cumingi,2582,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1946.33,Ref_117,1
17004,Rodentia,Muridae,Phloeomys pallidus,2583,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1744.14,Ref_58,1
17013,Carnivora,Phocidae,Phoca vitulina,4962,20,0,0,80,0,0,0,0,0,0,Ref_16,ABC,M,A,,0,1,1,Ref_58,ABC,1.00E+05,Ref_117,1
17023,Carnivora,Phocidae,Phoca largha,4963,20,0,0,80,0,0,0,0,0,0,Ref_28,ABC,M,A,,0,1,1,Ref_58,ABC,150000,Ref_117,1
17026,Carnivora,Otariidae,Phocarctos hookeri,5046,40,0,0,60,0,0,0,0,0,0,Ref_3,D2,M,A,,1,1,0,Ref_3,D2,112300,Ref_117,1
17027,Cetartiodactyla,Phocoenidae,Phocoena phocoena,5386,0,0,0,100,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,52500,Ref_117,1
17028,Cetartiodactyla,Phocoenidae,Phocoena sinus,5387,0,0,0,100,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,42500,Ref_117,1
17029,Cetartiodactyla,Phocoenidae,Phocoena spinipinnis,5388,0,0,0,100,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,60000,Ref_117,1
17032,Cetartiodactyla,Phocoenidae,Phocoenoides dalli,5389,10,0,0,90,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,102500,Ref_117,1
17035,Rodentia,Cricetidae,Phodopus campbelli,2033,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,23.4,Ref_117,1
17036,Rodentia,Cricetidae,Phodopus roborovskii,2034,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,18.75,Ref_117,1
17037,Rodentia,Cricetidae,Phodopus sungorus,2035,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,33.75,Ref_117,1
17168,Chiroptera,Phyllostomidae,Phylloderma stenops,4052,10,0,0,0,0,0,20,10,60,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,53.68,Ref_117,1
17173,Chiroptera,Phyllostomidae,Phyllonycteris aphylla,4138,30,0,0,0,0,0,40,30,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,14.15,Ref_58,1
17175,Chiroptera,Phyllostomidae,Phyllonycteris poeyi,4136,30,0,0,0,0,0,40,30,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,15.36,Ref_178,2
17176,Chiroptera,Phyllostomidae,Phyllops falcatus,4092,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,20.91,Ref_169,1
17216,Chiroptera,Phyllostomidae,Phyllostomus discolor,4056,30,0,0,0,0,0,40,30,0,0,Ref_1,ABC,S,B,possibly also 3,1,0,0,Ref_1,ABC,34.13,Ref_117,1
17217,Chiroptera,Phyllostomidae,Phyllostomus elongatus,4053,70,0,10,0,0,0,10,10,0,0,Ref_1,ABC,S,B,possibly also 3,1,0,0,Ref_1,ABC,40.43,Ref_117,1
17218,Chiroptera,Phyllostomidae,Phyllostomus hastatus,4054,40,0,50,0,0,0,10,0,0,0,Ref_1,ABC,S,B,possibly also 3,1,0,0,Ref_1,ABC,87.21,Ref_117,1
17219,Chiroptera,Phyllostomidae,Phyllostomus latifolius,4055,70,0,10,0,0,0,10,10,0,0,Ref_1,ABC,S,B,possibly also 3,1,0,0,Ref_1,ABC,134,Ref_117,1
17220,Rodentia,Cricetidae,Phyllotis amicus,1923,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,20.2,Ref_117,1
17221,Rodentia,Cricetidae,Phyllotis andium,1922,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,53,Ref_117,1
17222,Rodentia,Cricetidae,Phyllotis bonariensis,1921,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,42.5,Ref_58,1
17223,Rodentia,Cricetidae,Phyllotis caprinus,1920,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,50.8,Ref_117,1
17224,Rodentia,Cricetidae,Phyllotis darwini,1912,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,50.83,Ref_117,1
17225,Rodentia,Cricetidae,Phyllotis definitus,1918,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,89,Ref_117,1
17226,Rodentia,Cricetidae,Paralomys gerbillus,1909,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,17.4,Ref_58,1
17227,Rodentia,Cricetidae,Phyllotis haggardi,1924,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,42.5,Ref_117,1
17228,Rodentia,Cricetidae,Phyllotis magister,1916,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,68.5,Ref_117,1
17229,Rodentia,Cricetidae,Phyllotis osgoodi,1915,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,45.1,Ref_117,1
17230,Rodentia,Cricetidae,Phyllotis osilae,1914,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,49,Ref_117,1
17231,Rodentia,Cricetidae,Phyllotis wolffsohni,1919,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,42.5,Ref_117,1
17232,Rodentia,Cricetidae,Phyllotis xanthopygus,1913,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,56.3,Ref_117,1
17314,Chiroptera,Vespertilionidae,Pipistrellus kuhlii,4454,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.93,Ref_117,1
17315,Chiroptera,Vespertilionidae,Pipistrellus maderensis,4452,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
17316,Chiroptera,Vespertilionidae,Pipistrellus nathusii,4450,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.31,Ref_117,1
17317,Chiroptera,Vespertilionidae,Pipistrellus pipistrellus,4453,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.69,Ref_117,1
17320,Chiroptera,Vespertilionidae,Pipistrellus abramus,4471,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.87,Ref_58,1
17321,Chiroptera,Vespertilionidae,Pipistrellus adamsi,4470,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.2,Ref_130,1
17323,Chiroptera,Vespertilionidae,Pipistrellus aero,4469,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
17324,Chiroptera,Vespertilionidae,Falsistrellus affinis,4530,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.23,Ref_178,2
17326,Chiroptera,Vespertilionidae,Pipistrellus angulatus,4459,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3.35,Ref_58,1
17327,Chiroptera,Vespertilionidae,Hypsugo anthonyi,4565,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,12.15,Ref_178,2
17328,Chiroptera,Vespertilionidae,Hypsugo arabicus,4564,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.17,Ref_58,1
17331,Chiroptera,Vespertilionidae,Hypsugo cadornae,4562,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.69,Ref_58,1
17332,Chiroptera,Vespertilionidae,Pipistrellus ceylonicus,4468,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.39,Ref_117,1
17334,Chiroptera,Vespertilionidae,Pipistrellus collinus,4473,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,6.75,Ref_58,1
17335,Chiroptera,Vespertilionidae,Pipistrellus coromandra,4467,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.6,Ref_117,1
17338,Chiroptera,Vespertilionidae,Scotozous dormeri,4481,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.79,Ref_58,1
17340,Chiroptera,Vespertilionidae,Pipistrellus endoi,4465,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.6,Ref_178,2
17341,Chiroptera,Vespertilionidae,Pipistrellus hesperus,4463,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.7,Ref_117,1
17342,Chiroptera,Vespertilionidae,Hypsugo imbricatus,4560,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.29,Ref_58,1
17343,Chiroptera,Vespertilionidae,Pipistrellus inexspectatus,4462,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
17344,Chiroptera,Vespertilionidae,Pipistrellus javanicus,4458,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.29,Ref_117,1
17345,Chiroptera,Vespertilionidae,Hypsugo joffrei,4559,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.12,"Ref_2, Ref_3",0
17346,Chiroptera,Vespertilionidae,Hypsugo kitcheneri,4551,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
17347,Chiroptera,Vespertilionidae,Hypsugo lophurus,4558,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
17348,Chiroptera,Vespertilionidae,Falsistrellus mackenziei,4531,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,23,Ref_58,1
17349,Chiroptera,Vespertilionidae,Hypsugo macrotis,4567,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
17350,Chiroptera,Vespertilionidae,Pipistrellus minahassae,4455,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.45,Ref_178,2
17351,Chiroptera,Vespertilionidae,Falsistrellus mordax,4528,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.23,Ref_178,2
17353,Chiroptera,Vespertilionidae,Pipistrellus nanulus,4451,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,2.5,Ref_117,1
17355,Chiroptera,Vespertilionidae,Pipistrellus papuanus,4456,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
17356,Chiroptera,Vespertilionidae,Pipistrellus paterculus,4461,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.6,Ref_178,2
17358,Chiroptera,Vespertilionidae,Pipistrellus permixtus,4457,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.36,Ref_178,2
17359,Chiroptera,Vespertilionidae,Falsistrellus petersi,4527,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,22.77,"Ref_2, Ref_3",0
17360,Chiroptera,Vespertilionidae,Hypsugo pulveratus,4555,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.53,Ref_58,1
17361,Chiroptera,Vespertilionidae,Pipistrellus rueppellii,4475,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.07,Ref_58,1
17362,Chiroptera,Vespertilionidae,Pipistrellus rusticus,4472,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.55,Ref_117,1
17364,Chiroptera,Vespertilionidae,Pipistrellus stenopterus,4476,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,15.2,Ref_117,1
17365,Chiroptera,Vespertilionidae,Pipistrellus sturdeei,4474,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
17366,Chiroptera,Vespertilionidae,Pipistrellus subflavus,4480,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.76,Ref_117,1
17367,Chiroptera,Vespertilionidae,Falsistrellus tasmaniensis,4529,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,22.54,Ref_58,1
17368,Chiroptera,Vespertilionidae,Pipistrellus tenuis,4479,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.7,Ref_117,1
17369,Chiroptera,Vespertilionidae,Pipistrellus wattsi,4478,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.28,"Ref_2, Ref_3",0
17370,Chiroptera,Vespertilionidae,Pipistrellus westralis,4477,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3,Ref_130,1
17400,Rodentia,Muridae,Pithecheir melanurus,2585,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,108,Ref_117,1
17401,Rodentia,Muridae,Pithecheir parvus,2584,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,106,Ref_117,1
17402,Primates,Pitheciidae,Pithecia aequatorialis,683,0,30,0,0,0,0,30,10,0,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,2249.99,Ref_117,1
17460,Rodentia,Capromyidae,Plagiodontia aedium,3116,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1267,Ref_117,1
17462,Rodentia,Capromyidae,Plagiodontia ipnaeum,3115,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,1267,"Ref_2, Ref_3",0
17474,Dasyuromorphia,Dasyuridae,Planigale novaeguineae,170,40,30,30,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,14.9,Ref_117,1
17481,Rodentia,Platacanthomyidae,Platacanthomys lasiurus,2777,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,75,Ref_117,1
17487,Chiroptera,Phyllostomidae,Platalina genovensium,4170,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,16.25,Ref_170,1
17565,Chiroptera,Phyllostomidae,Platyrrhinus lineatus,4101,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,24.36,Ref_117,1
17566,Chiroptera,Phyllostomidae,Platyrrhinus aurarius,4100,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,34.15,Ref_117,1
17567,Chiroptera,Phyllostomidae,Platyrrhinus brachycephalus,4099,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,14.1,Ref_117,1
17568,Chiroptera,Phyllostomidae,Platyrrhinus chocoensis,4098,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,22,Ref_178,2
17569,Chiroptera,Phyllostomidae,Platyrrhinus dorsalis,4094,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,26,Ref_117,1
17570,Chiroptera,Phyllostomidae,Platyrrhinus helleri,4096,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,13.5,Ref_117,1
17571,Chiroptera,Phyllostomidae,Platyrrhinus infuscus,4097,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,50.2,Ref_117,1
17572,Chiroptera,Phyllostomidae,Platyrrhinus recifinus,4093,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,22,Ref_178,2
17573,Chiroptera,Phyllostomidae,Platyrrhinus umbratus,4095,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,24.5,Ref_117,1
17574,Chiroptera,Phyllostomidae,Platyrrhinus vittatus,4102,10,0,0,0,0,0,90,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,41.4,Ref_117,1
17596,Chiroptera,Vespertilionidae,Plecotus auritus,4503,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,7.83,Ref_117,1
17597,Chiroptera,Vespertilionidae,Plecotus austriacus,4501,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,7.3,Ref_117,1
17598,Chiroptera,Vespertilionidae,Corynorhinus townsendii,4494,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,10.3,Ref_58,1
17599,Chiroptera,Vespertilionidae,Corynorhinus mexicanus,4496,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,9.71,"Ref_2, Ref_3",0
17600,Chiroptera,Vespertilionidae,Corynorhinus rafinesquii,4495,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,9.15,Ref_58,1
17601,Chiroptera,Vespertilionidae,Plecotus taivanus,4506,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,8.54,Ref_178,2
17602,Chiroptera,Vespertilionidae,Plecotus teneriffae,4500,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,8.33,Ref_178,2
17618,Chiroptera,Pteropodidae,Plerotes anchietae,3837,0,0,0,0,0,0,80,20,0,0,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,120.64,"Ref_2, Ref_3",0
