"","animal","Class","order","family","Loc","Long","devel","fem","mass","embri","Numcl","Sizecl","Lat","Mig_bi","Mig_multi"
"24","Cygnus_cygnus","Bird","Anseriformes","Anatidae","F",25.1666666770638,98.4999999824627,1456.93599948228,9413.00000426202,34.9999999828705,1,4.92065868200698,58.92688709,1,2
"25","Melanitta_fusca","Bird","Anseriformes","Anatidae","F",15.5999999960143,59.9999999866739,819.335000303214,1731.99999978804,27.7499999946597,1,8.43043477991554,62.26897104,1,2
"26","Melanitta_nigra","Bird","Anseriformes","Anatidae","F",16.7750000023863,45.75000001274,819.335000303214,1052.19999968781,28.3999999952526,1,8.4999999957817,66.94354999,1,2
"27","Polysticta_stelleri","Bird","Anseriformes","Anatidae","F",14.2999999961982,49.9999999785927,819.335000303214,841.999999795961,25.9999999994415,1,6.99999999961281,69.60561047,1,2
"28","Somateria_fischeri","Bird","Anseriformes","Anatidae","F",18.000000001869,50.7500000039637,908.67000003615,1543.74999941911,23.9999999916493,1,4.50000000100677,68.46645248,1,2
"29","Anas_querquedula","Bird","Anseriformes","Anatidae","F",14.5833333313571,37.7500000115125,364.233999914238,334.000000007782,21.9999999921171,1,8.4999999957817,53.57787889,1,2
"30","Apus_apus","Bird","Apodiformes","Apodidae","F",21.0000000058081,42.5000000029592,728.468000149042,38.9999999949438,19.5999999953652,1,2.30000000014926,48.73891094,1,2
"31","Chaetura_pelagica","Bird","Apodiformes","Apodidae","F",14.0000000053864,30.0000000101353,365.000000152391,23.4999999964723,20.0000000089202,1,4.50000000100677,40.90116705,1,2
"32","Stellula_calliope","Bird","Apodiformes","Trochilidae","F",6.09999999890648,20.4999999970406,365.000000152391,2.63249999993157,14.9999999984668,1,2.00000000088011,45.49851187,1,2
"33","Archilochus_alexandri","Bird","Apodiformes","Trochilidae","F",10.541666673207,21.0000000058081,365.000000152391,3.44999999985072,15.9999999961635,2.50000000031461,2.00000000088011,36.79646128,1,2
"34","Archilochus_colubris","Bird","Apodiformes","Trochilidae","F",8.99999999697403,21.2499999921285,364.233999914238,3.14249999848448,14.4999999938153,2.24999999951326,2.00000000088011,41.83460375,1,2
"35","Selasphorus_rufus","Bird","Apodiformes","Trochilidae","F",8.90000000233096,20.0000000089202,365.000000152391,3.49999999826621,15.9999999961635,1,2.00000000088011,51.14399428,1,2
"36","Caprimulgus_europaeus","Bird","Caprimulgiformes","Caprimulgidae","F",11.8999999986019,16.5000000015422,364.233999914238,70.5000000128153,17.5000000012343,2.00000000088011,2.00000000088011,47.54967193,1,2
"37","Caprimulgus_vociferus","Bird","Caprimulgiformes","Caprimulgidae","F",3.99999999952044,20.0000000089202,365.250000134847,53.7000000260542,18.9999999968376,2.00000000088011,2.00000000088011,42.22549938,1,2
"38","Charadrius_hiaticula","Bird","Charadriiformes","Charadriidae","F",20.3584999980062,23.9999999916493,364.233999914238,64.1000000047034,23.9999999916493,2.00000000088011,3.49999999826621,69.9450511,1,2
"39","Charadrius_melodus","Bird","Charadriiformes","Charadriidae","F",14.0000000053864,32.49999998909,365.000000152391,54.4083333113204,27.7499999946597,1,3.99999999952044,47.5469973,1,2
"40","Charadrius_montanus","Bird","Charadriiformes","Charadriidae","F",10.0000000000595,33.5000000056608,365.000000152391,100.710000034236,29.0000000003923,2.00000000088011,3.00000000099567,41.32226798,1,2
"41","Charadrius_semipalmatus","Bird","Charadriiformes","Charadriidae","F",9.19999999949405,25.2500000070354,365.000000152391,52.0000000217658,23.9999999916493,1.49999999983775,3.78999999964247,64.35571735,1,2
"42","Eudromias_morinellus","Bird","Charadriiformes","Charadriidae","F",11.7999999944349,27.5000000090055,726.936000257331,108.500000002114,25.9999999994415,1.49999999983775,3.00000000099567,65.85735143,1,2
"43","Pluvialis_dominica","Bird","Charadriiformes","Charadriidae","F",8.90000000233096,32.9999999846062,363.46799996872,151.000000027946,28.2500000115133,1,3.930000000467,66.91558233,1,2
"44","Pluvialis_fulva","Bird","Charadriiformes","Charadriidae","F",12.999999994,32.9999999846062,363.46799996872,145.50000005652,28.2500000115133,1,3.93500000051404,69.46453051,1,2
"45","Pluvialis_squatarola","Bird","Charadriiformes","Charadriidae","F",20.2999999990308,23.0000000016296,819.335000303214,224.000000032471,26.7499999908511,1,3.99999999952044,70.21372363,1,2
"46","Chlidonias_niger","Bird","Charadriiformes","Laridae","F",17.2000000031062,21.4999999971272,728.468000149042,62.9999999753335,21.2000000068271,1,3.00000000099567,50.60898915,1,2
"47","Larus_californicus","Bird","Charadriiformes","Laridae","F",27.9999999950943,45.0000000103356,1274.43600027474,670.249999922205,25.000000003295,1,2.75000000088418,52.60681112,1,2
"48","Larus_pipixcan","Bird","Charadriiformes","Laridae","F",9.39999999740599,34.9999999828705,730.249999804402,279.99999995261,23.9999999916493,1,3.00000000099567,52.20551267,1,2
"49","Larus_thayeri","Bird","Charadriiformes","Laridae","F",32.9999999846062,39.9999999954425,1460.00000043452,1012.62499984744,25.9999999994415,1,2.59999999992867,74.54837584,1,2
"50","Sterna_paradisaea","Bird","Charadriiformes","Laridae","F",34.0000000130505,22.4999999952666,1094.99999972559,110.000000022834,21.6000000066934,1,2.00000000088011,67.32811783,1,2
"51","Larus_minutus","Bird","Charadriiformes","Laridae","F",20.8670000051907,22.4999999952666,546.733999837647,118.50000005034,21.9999999921171,1,2.87499999928322,57.28346508,1,2
"52","Philomachus_pugnax","Bird","Charadriiformes","Scolopacidae","F",13.8999999981006,26.5000000002073,637.601000091683,140.249999943507,21.4999999971272,1,3.99999999952044,64.11709755,1,2
"53","Actitis_hypoleucos","Bird","Charadriiformes","Scolopacidae","F",14.4999999938153,17.5000000012343,365.250000134847,48.0000000044212,21.4999999971272,1,3.99999999952044,55.58400785,1,2
"54","Actitis_macularius","Bird","Charadriiformes","Scolopacidae","F",12.000000002544,17.2499999917654,365.250000134847,41.8583333346729,20.4999999970406,1.75500000014421,3.99999999952044,52.27896802,1,2
"55","Arenaria_interpres","Bird","Charadriiformes","Scolopacidae","F",16.9833333333227,19.5000000083908,728.468000149042,134.999999940812,21.9000000038882,1,3.99999999952044,72.55309894,1,2
"56","Calidris_alba","Bird","Charadriiformes","Scolopacidae","F",14.9166666658797,16.9999999990443,728.468000149042,55.5499999952428,26.2499999990121,1.49999999983775,3.99999999952044,75.55772942,1,2
"57","Calidris_alpina","Bird","Charadriiformes","Scolopacidae","F",19.7499999931442,20.0000000089202,637.601000091683,54.6000000136031,21.399999999405,1,3.99999999952044,68.30897376,1,2
"58","Calidris_canutus","Bird","Charadriiformes","Scolopacidae","F",16.0833333314534,18.000000001869,1001.83499957279,137.066666738922,21.9500000105101,1,3.93500000051404,75.15923565,1,2
"59","Calidris_fuscicollis","Bird","Charadriiformes","Scolopacidae","F",6.99999999961281,16.5000000015422,365.000000152391,44.5500000037057,21.9999999921171,1,3.99999999952044,70.18258224,1,2
"60","Calidris_himantopus","Bird","Charadriiformes","Scolopacidae","F",11.0916666709584,17.2499999917654,729.999999896021,57.50000001131,20.0000000089202,1,3.99999999952044,67.40234668,1,2
"61","Calidris_mauri","Bird","Charadriiformes","Scolopacidae","F",9.18350000379781,18.9999999968376,729.999999896021,26.7166666830319,21.0000000058081,1,3.99999999952044,64.58857265,1,2
"62","Calidris_melanotos","Bird","Charadriiformes","Scolopacidae","F",5.90000000052112,21.0000000058081,365.000000152391,84.9999999583231,21.9999999921171,1,3.99999999952044,69.87514005,1,2
"63","Calidris_pusilla","Bird","Charadriiformes","Scolopacidae","F",12.1000000048074,16.5000000015422,365.000000152391,26.366666663885,19.9000000053641,1,3.99999999952044,65.26327545,1,2
"64","Calidris_temminckii","Bird","Charadriiformes","Scolopacidae","F",11.4999999957542,15.9999999961635,455.226000031227,25.7000000025398,20.8000000060887,2.00000000088011,3.99999999952044,69.32390433,1,2
"65","Limosa_lapponica","Bird","Charadriiformes","Scolopacidae","F",10.9583333351982,27.9999999950943,728.468000149042,311.499999929131,20.7500000067083,1,3.99999999952044,69.13694063,1,2
"66","Limosa_limosa","Bird","Charadriiformes","Scolopacidae","F",23.4999999964723,27.5000000090055,728.468000149042,306.499999884674,23.4999999964723,1,3.95000000034353,55.16675273,1,2
"67","Numenius_americanus","Bird","Charadriiformes","Scolopacidae","F",10.0000000000595,43.0000000131768,913.12500045203,635.749999807858,27.9999999950943,1,3.99999999952044,44.17226974,1,2
"68","Numenius_phaeopus","Bird","Charadriiformes","Scolopacidae","F",12.4999999961468,37.5000000008863,728.468000149042,382.999999930813,24.7499999996362,1,3.99999999952044,63.85449173,1,2
"69","Phalaropus_fulicarius","Bird","Charadriiformes","Scolopacidae","F",6.08333333114096,19.3000000017208,363.46799996872,55.8999999909971,18.800000003085,1,3.99999999952044,69.97025203,1,2
"70","Phalaropus_lobatus","Bird","Charadriiformes","Scolopacidae","F",7.44999999708356,18.9999999968376,364.233999914238,34.9999999828705,18.4999999984408,1.49999999983775,3.95499999913141,65.93515763,1,2
"71","Tringa_flavipes","Bird","Charadriiformes","Scolopacidae","F",4.74999999977889,21.9999999921171,365.250000134847,81.7000000109513,22.7499999909692,1,3.99999999952044,60.8267996,1,2
"72","Tringa_glareola","Bird","Charadriiformes","Scolopacidae","F",11.5831666695628,29.0000000003923,365.000000152391,66.9999999738053,22.4999999952666,1,3.99999999952044,60.08111978,1,2
"73","Tringa_nebularia","Bird","Charadriiformes","Scolopacidae","F",24.4083333322182,27.9999999950943,545.968000017046,175.500000016511,24.29999999158,1,3.99999999952044,60.27548627,1,2
"74","Tringa_ochropus","Bird","Charadriiformes","Scolopacidae","F",11.4999999957542,27.9999999950943,365.000000152391,79.2500000192268,21.4999999971272,1,3.99999999952044,57.64600483,1,2
"75","Stercorarius_parasiticus","Bird","Charadriiformes","Stercorariidae","F",24.5833333197678,27.5000000090055,1200.00000026869,450.000000106036,26.2499999990121,1,2.00000000088011,68.3164948,1,2
"76","Ciconia_boyciana","Bird","Ciconiiformes","Ciconiidae","F",38.9999999949438,60.999999989428,1277.87499990138,3538.00000099159,33.5000000056608,1,3.99999999952044,47.77047884,1,2
"77","Streptopelia_turtur","Bird","Columbiformes","Columbidae","F",13.1700000032242,18.000000001869,364.233999914238,134.24999994778,13.4999999940008,2.50000000031461,2.00000000088011,45.59780533,1,2
"78","Coracias_garrulus","Bird","Coraciiformes","Coraciidae","F",9.16666666662619,26.5000000002073,363.46799996872,146.000000042583,18.000000001869,1,4.25000000027062,44.05288316,1,2
"79","Merops_apiaster","Bird","Coraciiformes","Meropidae","F",5.91333333207188,30.5000000117923,364.233999914238,56.5999999881628,20.0000000089202,1,5.84999999857397,42.28181008,1,2
"80","Coccyzus_americanus","Bird","Cuculiformes","Cuculidae","F",4.9999999978295,21.0000000058081,365.000000152391,60.999999989428,12.000000002544,1.49999999983775,3.24999999888965,36.04488652,1,2
"81","Coccyzus_erythropthalmus","Bird","Cuculiformes","Cuculidae","F",4.9999999978295,22.4999999952666,365.000000152391,49.5733333459706,12.000000002544,1,2.60499999946511,43.41127052,1,2
"82","Falco_eleonorae","Bird","Falconiformes","Falconidae","F",11.1666666648475,37.5000000008863,545.201999894108,379.500000062358,30.9999999849605,1,2.50000000031461,36.80437397,1,2
"83","Falco_naumanni","Bird","Falconiformes","Falconidae","F",6.19999999968352,26.9999999998831,545.201999894108,152.499999992761,27.7499999946597,1,4.19999999878485,44.93655074,1,2
"84","Falco_vespertinus","Bird","Falconiformes","Falconidae","F",13.2250000033808,23.4999999964723,363.46799996872,156.750000076332,24.5000000110083,1,3.49999999826621,55.73736333,1,2
"85","Gavia_adamsii","Bird","Gaviiformes","Gaviidae","F",18.000000001869,42.5000000029592,1278.0000000799,5212.49999944197,27.5000000090055,1,2.00000000088011,69.55387755,1,2
"86","Grus_americana","Bird","Gruiformes","Gruidae","F",30.0000000101353,100.000000001191,1638.66999968886,6849.99999824454,31.7499999892462,1,2.00000000088011,48.08941715,1,2
"87","Grus_grus","Bird","Gruiformes","Gruidae","F",39.3999999880268,67.7500000162729,1824.99999996972,5499.99999878691,30.0000000101353,1,2.00000000088011,57.30976406,1,2
"88","Grus_leucogeranus","Bird","Gruiformes","Gruidae","F",36.2000000060915,75.9999999782388,2180.80799931497,5724.74999801529,29.0000000003923,1,2.00000000088011,67.11180327,1,2
"89","Porzana_parva","Bird","Gruiformes","Rallidae","F",5.87499999982244,47.4999999980717,363.46799996872,54.7500000166106,15.9999999961635,2.00000000088011,7.89999999626349,50.90237503,1,2
"90","Crex_crex","Bird","Gruiformes","Rallidae","F",5.83333333180874,35.99999998358,363.46799996872,155.500000059201,17.5000000012343,1,10.0000000000595,53.91010914,1,2
"91","Porzana_porzana","Bird","Gruiformes","Rallidae","F",7.1666666704972,34.9999999828705,363.46799996872,87.1000000123284,18.4999999984408,2.00000000088011,10.4999999982835,54.44088146,1,2
"92","Acrocephalus_arundinaceus","Bird","Passeriformes","Acrocephalidae","F",10.0000000000595,15.9999999961635,364.233999914238,30.175000000495,14.4999999938153,1.49999999983775,4.19999999878485,46.14670392,1,2
"93","Acrocephalus_griseldis","Bird","Passeriformes","Acrocephalidae","F",10.0000000000595,15.9999999961635,364.233999914238,30.0000000101353,14.4999999938153,1.49999999983775,4.19999999878485,32.17622714,1,2
"94","Acrocephalus_palustris","Bird","Passeriformes","Acrocephalidae","F",8.9998333365172,12.000000002544,364.233999914238,12.000000002544,11.4999999957542,1,4.40999999797689,52.0168974,1,2
"95","Acrocephalus_schoenobaenus","Bird","Passeriformes","Acrocephalidae","F",10.0914999963869,13.4999999940008,364.233999914238,11.8999999986019,13.4999999940008,1.49999999983775,5.49999999868866,56.14344706,1,2
"96","Acrocephalus_scirpaceus","Bird","Passeriformes","Acrocephalidae","F",12.4500000011116,12.000000002544,364.233999914238,11.7999999944349,11.4999999957542,1.49999999983775,3.89999999947116,47.22149573,1,2
"97","Plectrophenax_hyperboreus","Bird","Passeriformes","Calcariidae","F",8.37500000241928,13.4999999940008,364.233999914238,42.199999998229,12.000000002544,1,5.11499999793564,63.11013528,1,2
"98","Passerina_amoena","Bird","Passeriformes","Cardinalidae","F",8.90000000233096,12.4999999961468,365.000000152391,15.150000000676,12.000000002544,1.49999999983775,3.95000000034353,43.0318974,1,2
"99","Passerina_ciris","Bird","Passeriformes","Cardinalidae","F",11.0000000022179,12.999999994,365.000000152391,15.5999999960143,11.4999999957542,2.50000000031461,3.49999999826621,32.24128219,1,2
"100","Passerina_cyanea","Bird","Passeriformes","Cardinalidae","F",11.0000000022179,9.5000000037383,365.000000152391,14.700000003165,12.4999999961468,2.00000000088011,3.49999999826621,39.10728393,1,2
"101","Pheucticus_ludovicianus","Bird","Passeriformes","Cardinalidae","F",7.29999999887328,10.4999999982835,364.233999914238,45.1000000221607,12.4999999961468,1.49999999983775,3.95000000034353,47.19965786,1,2
"102","Piranga_ludoviciana","Bird","Passeriformes","Cardinalidae","F",7.89999999626349,12.999999994,365.125000106651,30.0000000101353,12.999999994,1,3.75499999918855,48.95396847,1,2
"103","Piranga_olivacea","Bird","Passeriformes","Cardinalidae","F",10.1000000015431,13.4999999940008,365.125000106651,28.8249999955286,13.4999999940008,1,3.99999999952044,41.7205083,1,2
"104","Spiza_americana","Bird","Passeriformes","Cardinalidae","F",3.99999999952044,10.2500000042597,365.000000152391,26.9000000105504,12.000000002544,1.75000000011301,3.99999999952044,39.97208586,1,2
"105","Ammodramus_henslowii","Bird","Passeriformes","Emberizidae","F",6.50000000063966,9.5000000037383,365.250000134847,12.7749999988532,11.0000000022179,1.49999999983775,3.99999999952044,41.06735944,1,2
"106","Ammodramus_nelsoni","Bird","Passeriformes","Emberizidae","F",10.0000000000595,10.0000000000595,365.000000152391,16.8250000078944,11.0000000022179,2.00000000088011,3.97000000119458,53.02596329,1,2
"107","Emberiza_pallasi","Bird","Passeriformes","Emberizidae","F",11.2250000041721,11.4999999957542,364.233999914238,17.3999999961636,12.999999994,2.50000000031461,4.50000000100677,63.0676557,1,2
"108","Melospiza_lincolnii","Bird","Passeriformes","Emberizidae","F",7.59999999777863,11.0000000022179,365.125000106651,17.3999999961636,12.2500000001135,1.0499999998221,4.40499999829023,54.31156864,1,2
"109","Spizella_arborea","Bird","Passeriformes","Emberizidae","F",10.750000004583,14.9999999984668,364.233999914238,17.8499999959722,12.2500000001135,1,4.47999999808752,61.71899723,1,2
"110","Spizella_breweri","Bird","Passeriformes","Emberizidae","F",5.20000000214562,8.4999999957817,365.000000152391,10.8999999974374,12.999999994,1,3.08000000004471,46.07545171,1,2
"111","Spizella_pallida","Bird","Passeriformes","Emberizidae","F",5.99999999863167,8.99999999697403,335.000000058603,11.7000000022966,12.000000002544,1.49999999983775,3.99999999952044,51.64360401,1,2
"112","Zonotrichia_albicollis","Bird","Passeriformes","Emberizidae","F",9.70000000475943,10.0000000000595,364.233999914238,25.3499999990572,12.999999994,1.49999999983775,4.06999999815017,53.99317846,1,2
"113","Zonotrichia_querula","Bird","Passeriformes","Emberizidae","F",11.7000000022966,9.29999999851934,364.233999914238,35.5499999911392,12.999999994,1,3.99999999952044,64.56548382,1,2
"114","Delichon_urbicum","Bird","Passeriformes","Hirundinidae","F",14.4999999938153,21.4999999971272,365.000000152391,16.7750000023863,14.0000000053864,2.00000000088011,3.99999999952044,54.96377693,1,2
"115","Petrochelidon_pyrrhonota","Bird","Passeriformes","Hirundinidae","F",11.0000000022179,23.0000000016296,365.125000106651,22.4000000031137,14.0000000053864,1.24999999960724,4.25000000027062,46.96658555,1,2
"116","Progne_subis","Bird","Passeriformes","Hirundinidae","F",13.7999999977484,27.9999999950943,365.000000152391,51.449999985591,15.5000000011594,1,4.78999999797467,39.29853876,1,2
"117","Riparia_riparia","Bird","Passeriformes","Hirundinidae","F",8.00000000256131,18.000000001869,365.000000152391,13.400000000578,14.750000003159,1.49999999983775,4.49000000110381,54.78633053,1,2
"118","Dolichonyx_oryzivorus","Bird","Passeriformes","Icteridae","F",8.99999999697403,12.000000002544,365.125000106651,34.4499999841644,12.999999994,1.12500000038657,5.10999999889822,45.76725507,1,2
"119","Euphagus_carolinus","Bird","Passeriformes","Icteridae","F",8.79999999573938,13.4999999940008,365.000000152391,60.4000000035775,14.0000000053864,1,4.50000000100677,57.62693176,1,2
"120","Icterus_abeillei","Bird","Passeriformes","Icteridae","F",11.5999999986971,12.999999994,365.250000134847,33.824999998077,12.999999994,1,4.50000000100677,19.56370717,1,2
"121","Icterus_bullockii","Bird","Passeriformes","Icteridae","F",8.90000000233096,12.999999994,365.000000152391,35.2250000075824,12.999999994,1,4.50000000100677,38.2556535,1,2
"122","Icterus_galbula","Bird","Passeriformes","Icteridae","F",11.5999999986971,12.999999994,365.250000134847,33.8999999869009,12.999999994,1,4.50000000100677,40.92020726,1,2
"123","Icterus_spurius","Bird","Passeriformes","Icteridae","F",9.59999999545161,12.4999999961468,365.125000106651,20.0500000049608,12.999999994,1,3.99999999952044,36.7455356,1,2
"124","Xanthocephalus_xanthocephalus","Bird","Passeriformes","Icteridae","F",11.6699999965169,16.9000000011994,288.999999967507,72.5000000101044,12.4999999961468,1.24999999960724,3.71999999893959,46.43082453,1,2
"125","Lanius_collurio","Bird","Passeriformes","Laniidae","F",7.77499999949231,13.4999999940008,364.233999914238,28.7499999930034,14.0000000053864,1,5.49999999868866,51.73594483,1,2
"126","Lanius_isabellinus","Bird","Passeriformes","Laniidae","F",7.77499999949231,13.4999999940008,364.233999914238,28.4999999921738,14.0000000053864,1,5.25000000208146,42.25853656,1,2
"127","Lanius_senator","Bird","Passeriformes","Laniidae","F",5.68499999884879,19.5000000083908,364.233999914238,35.99999998358,15.9999999961635,1.49999999983775,5.35000000049265,38.62254564,1,2
"128","Locustella_luscinioides","Bird","Passeriformes","Locustellidae","F",8.62500000071222,12.999999994,365.000000152391,14.750000003159,12.000000002544,1.49999999983775,4.50000000100677,47.95414593,1,2
"129","Anthus_hoeschi","Bird","Passeriformes","Motacillidae","F",5.41666666608363,14.9999999984668,363.46799996872,25.3749999908155,14.0000000053864,2.50000000031461,3.49999999826621,-29.81182323,1,2
"130","Anthus_richardi","Bird","Passeriformes","Motacillidae","F",5.41666666608363,14.9999999984668,363.46799996872,27.5041666571288,14.0000000053864,2.50000000031461,3.49999999826621,48.8853094,1,2
"131","Anthus_rubescens","Bird","Passeriformes","Motacillidae","F",5.10000000137557,14.4500000063805,364.233999914238,21.1833333340249,14.0000000053864,1,4.89999999942875,61.82601366,1,2
"132","Anthus_trivialis","Bird","Passeriformes","Motacillidae","F",8.18350000029623,12.4999999961468,364.233999914238,23.3999999914905,13.4999999940008,1.49999999983775,4.63999999889492,56.2850879,1,2
"133","Ficedula_hypoleuca","Bird","Passeriformes","Muscicapidae","F",10.9166666730731,15.5000000011594,365.000000152391,12.7749999988532,12.999999994,1,5.84999999857397,56.7749324,1,2
"134","Luscinia_svecica","Bird","Passeriformes","Muscicapidae","F",11.3999999954349,13.4999999940008,365.000000152391,17.3000000085854,13.4999999940008,1,5.90000000052112,57.47999339,1,2
"135","Muscicapa_striata","Bird","Passeriformes","Muscicapidae","F",11.7999999944349,14.9999999984668,364.233999914238,15.8999999964036,13.4999999940008,1.49999999983775,3.49999999826621,51.88028551,1,2
"136","Oenanthe_oenanthe","Bird","Passeriformes","Muscicapidae","F",9.59999999545161,14.9999999984668,364.233999914238,23.7749999897422,14.0000000053864,2.00000000088011,5.49999999868866,57.41268777,1,2
"137","Phoenicurus_phoenicurus","Bird","Passeriformes","Muscicapidae","F",10.1999999970397,12.999999994,364.233999914238,14.8499999963067,13.4999999940008,2.00000000088011,6.17999999709788,54.32343755,1,2
"138","Saxicola_rubetra","Bird","Passeriformes","Muscicapidae","F",6.05833333483899,18.000000001869,365.000000152391,16.5999999939825,12.4999999961468,1.49999999983775,5.49999999868866,55.67404307,1,2
"139","Oriolus_oriolus","Bird","Passeriformes","Oriolidae","F",14.800000003403,14.4999999938153,365.000000152391,77.8499999782014,14.4999999938153,1,3.49999999826621,48.63608331,1,2
"140","Dendroica_coronata","Bird","Passeriformes","Parulidae","F",6.90833333089297,12.999999994,363.46799996872,12.5500000052987,12.4999999961468,1.0750000004519,3.99999999952044,54.48245549,1,2
"141","Dendroica_palmarum","Bird","Passeriformes","Parulidae","F",6.59166666676153,12.000000002544,363.46799996872,10.2500000042597,12.000000002544,1,4.50000000100677,53.49111413,1,2
"142","Dendroica_pensylvanica","Bird","Passeriformes","Parulidae","F",6.9166666666072,11.0000000022179,364.358999878131,9.59999999545161,12.2500000001135,1,3.99999999952044,47.35259479,1,2
"143","Dendroica_striata","Bird","Passeriformes","Parulidae","F",4.9999999978295,11.0000000022179,363.46799996872,12.3916666706554,11.4999999957542,1.49999999983775,4.50000000100677,58.89208703,1,2
"144","Oporornis_formosus","Bird","Passeriformes","Parulidae","F",6.45000000124046,9.5000000037383,364.358999878131,14.1150000041575,12.4999999961468,1,4.50000000100677,36.23977818,1,2
"145","Oporornis_tolmiei","Bird","Passeriformes","Parulidae","F",4.10000000118793,9.25000000439991,363.46799996872,10.4999999982835,12.000000002544,1.49999999983775,3.99999999952044,47.71085356,1,2
"146","Seiurus_motacilla","Bird","Passeriformes","Parulidae","F",8.00000000256131,9.74999999990488,365.000000152391,20.8249999988982,12.999999994,1,4.9999999978295,37.78045755,1,2
"147","Seiurus_noveboracensis","Bird","Passeriformes","Parulidae","F",8.90000000233096,10.0000000000595,364.233999914238,16.9999999990443,12.4999999961468,1,4.38999999961772,55.58758038,1,2
"148","Vermivora_pinus","Bird","Passeriformes","Parulidae","F",7.91666666815072,10.4999999982835,364.233999914238,8.93250000075544,11.0000000022179,1,4.9999999978295,39.88164874,1,2
"149","Vermivora_ruficapilla","Bird","Passeriformes","Parulidae","F",7.29999999887328,11.0000000022179,363.46799996872,8.40000000126615,11.2500000039327,1,4.50000000100677,47.82844859,1,2
"150","Cardellina_rubrifrons","Bird","Passeriformes","Parulidae","F",3.00000000099567,12.000000002544,365.000000152391,9.80000000317004,12.999999994,1,3.99999999952044,30.50840499,1,2
"151","Dendroica_caerulescens","Bird","Passeriformes","Parulidae","F",9.683333336918,9.5000000037383,365.000000152391,10.1999999970397,12.000000002544,1.84999999983307,3.99999999952044,44.83366151,1,2
"152","Dendroica_kirtlandii","Bird","Passeriformes","Parulidae","F",8.99999999697403,11.9499999954886,364.233999914238,13.9499999962701,14.0999999945839,1,4.6299999995456,44.69125907,1,2
"153","Dendroica_magnolia","Bird","Passeriformes","Parulidae","F",6.9170000026392,8.99999999697403,365.000000152391,8.59999999776863,12.000000002544,1,3.99999999952044,52.12794625,1,2
"154","Dendroica_virens","Bird","Passeriformes","Parulidae","F",5.91683333409862,8.99999999697403,365.000000152391,8.99999999697403,12.000000002544,1,3.99999999952044,49.10075852,1,2
"155","Helmitheros_vermivorum","Bird","Passeriformes","Parulidae","F",7.09999999966439,10.4999999982835,365.000000152391,13.2000000053813,12.999999994,1,4.6299999995456,36.37441986,1,2
"156","Limnothlypis_swainsonii","Bird","Passeriformes","Parulidae","F",7.80000000237474,11.4999999957542,364.233999914238,17.3499999931837,14.4999999938153,1.49999999983775,3.00000000099567,33.39163852,1,2
"157","Mniotilta_varia","Bird","Passeriformes","Parulidae","F",11.3000000031833,10.4999999982835,364.233999914238,10.8999999974374,11.0000000022179,1,4.88000000065853,48.05400621,1,2
"158","Protonotaria_citrea","Bird","Passeriformes","Parulidae","F",6.49166666609084,11.2500000039327,365.000000152391,14.9500000024414,12.999999994,1.49999999983775,4.95000000207603,36.35790709,1,2
"159","Seiurus_aurocapilla","Bird","Passeriformes","Parulidae","F",8.99999999697403,9.25000000439991,365.000000152391,19.3999999986559,12.000000002544,1,4.50000000100677,47.1839908,1,2
"160","Setophaga_ruticilla","Bird","Passeriformes","Parulidae","F",10.0000000000595,8.4999999957817,365.000000152391,8.35000000114592,12.000000002544,1,3.99999999952044,48.01978984,1,2
"161","Vermivora_chrysoptera","Bird","Passeriformes","Parulidae","F",7.89999999626349,10.0000000000595,341.234000016011,8.90000000233096,10.2500000042597,1,4.50000000100677,42.0930471,1,2
"162","Wilsonia_citrina","Bird","Passeriformes","Parulidae","F",8.00000000256131,8.4999999957817,363.46799996872,10.6999999949939,12.000000002544,2.00000000088011,3.59499999937803,36.01946617,1,2
"163","Wilsonia_pusilla","Bird","Passeriformes","Parulidae","F",6.79999999876199,9.34999999718943,365.000000152391,7.19999999984153,12.000000002544,1,4.95000000207603,56.96162272,1,2
"164","Phylloscopus_borealis","Bird","Passeriformes","Phylloscopidae","F",3.09999999847759,12.4999999961468,365.000000152391,10.0000000000595,12.000000002544,1,5.95000000263265,59.96850667,1,2
"165","Phylloscopus_ibericus","Bird","Passeriformes","Phylloscopidae","F",7.80000000237474,14.9999999984668,364.233999914238,8.00000000256131,14.0000000053864,1.49999999983775,5.49999999868866,39.42494488,1,2
"166","Phylloscopus_sibilatrix","Bird","Passeriformes","Phylloscopidae","F",10.2250000007274,12.000000002544,365.000000152391,9.94999999830351,12.999999994,1.49999999983775,5.90000000052112,53.8925601,1,2
"167","Phylloscopus_trochilus","Bird","Passeriformes","Phylloscopidae","F",10.8333333261012,13.4999999940008,364.233999914238,8.84999999982443,14.0000000053864,1.49999999983775,6.23000000124998,60.52673691,1,2
"168","Sylvia_borin","Bird","Passeriformes","Sylviidae","F",19.083499993272,10.4999999982835,364.233999914238,19.5499999915666,11.4999999957542,1.49999999983775,4.50000000100677,54.76683322,1,2
"169","Sylvia_communis","Bird","Passeriformes","Sylviidae","F",7.50166666609064,11.0000000022179,364.233999914238,15.5000000011594,11.0000000022179,2.00000000088011,4.50000000100677,50.94963202,1,2
"170","Sylvia_nisoria","Bird","Passeriformes","Sylviidae","F",11.8999999986019,11.4999999957542,364.233999914238,23.3999999914905,12.999999994,1.49999999983775,4.88000000065853,50.07739658,1,2
