tax_id,Species
22683117,Alcedo coerulescens
22683121,Ceyx pusillus
22683156,Corythornis madagascariensis
22683165,Ispidina picta
22683174,Ispidina lecontei
22683189,Dacelo novaeguineae
22683193,Dacelo leachii
22683196,Dacelo tyro
22683199,Dacelo gaudichaud
22683202,Clytoceyx rex
22683213,Pelargopsis amauroptera
22683227,Pelargopsis capensis
22683230,Pelargopsis melanorhyncha
22683234,Halcyon coromanda
22683237,Halcyon badia
22683249,Halcyon pileata
22683252,Halcyon cyanoventris
22683255,Halcyon leucocephala
22683260,Halcyon senegalensis
22683265,Halcyon senegaloides
22683265,Halcyon senegaloides
22683269,Halcyon malimbica
22683273,Halcyon albiventris
22683278,Halcyon chelicuti
22683282,Todiramphus nigrocyaneus
22683291,Todiramphus winchelli
22683304,Todiramphus diops
22683310,Todiramphus lazuli
22683322,Todiramphus macleayii
22683328,Todiramphus albonotatus
22683341,Todiramphus leucopygius
22683347,Todiramphus farquhari
22683357,Todiramphus pyrrhopygius
22683368,Todiramphus recurvirostris
22683387,Todiramphus funebris
22683399,Todiramphus chloris
22683410,Todiramphus enigma
22683422,Todiramphus saurophagus
22683428,Todiramphus australasia
22683442,Todiramphus sanctus
22683465,Todiramphus ruficollaris
22683479,Todiramphus tutus
22683487,Todiramphus godeffroyi
22683499,Todiramphus gambieri
22683512,Caridonax fulgidus
22683516,Melidora macrorrhina
22683532,Actenoides concretus
22683535,Actenoides lindsayi
22683542,Actenoides hombroni
22683566,Syma torotoro
22683569,Syma megarhyncha
22683572,Tanysiptera hydrocharis
22683577,Tanysiptera galatea
22683582,Tanysiptera ellioti
22683587,Tanysiptera riedelii
22683592,Tanysiptera carolinae
22683597,Tanysiptera nympha
22683602,Tanysiptera danae
22683616,Megaceryle maxima
22683620,Megaceryle lugubris
22683623,Megaceryle alcyon
22683634,Megaceryle torquata
22683645,Ceryle rudis
22683649,Chloroceryle amazona
22683652,Chloroceryle americana
22683655,Chloroceryle inda
22683658,Chloroceryle aenea
22683661,Nyctyornis amictus
22683664,Nyctyornis athertoni
22683667,Meropogon forsteni
22683670,Merops gularis
22683680,Merops bulocki
22683684,Merops bullockoides
22683688,Merops pusillus
22683697,Merops oreobates
22683702,Merops hirundineus
22683706,Merops breweri
22683710,Merops revoilii
22683714,Merops albicollis
22683728,Merops boehmi
22683740,Merops persicus
22683744,Merops superciliosus
22683744,Merops superciliosus
22683750,Merops philippinus
22683753,Merops ornatus
22683756,Merops apiaster
22683761,Merops leschenaulti
22683764,Merops malimbicus
22683768,Merops nubicus
22683772,Merops nubicoides
22683776,Colius striatus
22683780,Colius leucocephalus
22683784,Colius castanotus
22683788,Colius colius
22683792,Urocolius macrourus
22683796,Urocolius indicus
22683800,Clamator jacobinus
22683808,Clamator levaillantii
22683816,Clamator coromandus
22683819,Clamator glandarius
22683823,Pachycoccyx audeberti
22683827,Cuculus crassirostris
22683846,Hierococcyx varius
22683850,Hierococcyx vagans
22683850,Hierococcyx vagans
22683862,Cuculus solitarius
22683866,Cuculus clamosus
22683870,Cuculus micropterus
22683873,Cuculus canorus
22683879,Cuculus gularis
22683889,Cuculus poliocephalus
22683893,Cuculus rochii
22683898,Heteroscenes pallidus
22683905,Cercococcyx mechowi
22683909,Cercococcyx olivinus
22683913,Cercococcyx montanus
22683917,Cacomantis sonneratii
22683917,Cacomantis sonneratii
22683920,Cacomantis passerinus
22683923,Cacomantis merulinus
22683932,Cacomantis castaneiventris
22683935,Cacomantis aeruginosus
22683941,Cacomantis flabelliformis
22683941,Cacomantis flabelliformis
22683944,Chalcites megarhynchus
22683968,Chalcites crassirostris
22683968,Chalcites crassirostris
22683973,Chalcites lucidus
22683982,Chalcites basalis
22683990,Chalcites ruficollis
22683995,Chalcites meyerii
22684000,Chrysococcyx maculatus
22684003,Chrysococcyx xanthorhynchus
22684006,Chalcites osculans
22684012,Chrysococcyx flavigularis
22684017,Chrysococcyx klaas
22684021,Chrysococcyx cupreus
22684026,Chrysococcyx caprius
22684032,Caliechthrus leucolophus
22684046,Microdynamis parva
22684049,Eudynamys scolopaceus
22684072,Urodynamis taitensis
22684079,Scythrops novaehollandiae
22684092,Phaenicophaeus diardi
22684095,Phaenicophaeus sumatranus
22684098,Phaenicophaeus tristis
22684101,Phaenicophaeus viridirostris
22684104,Taccocua leschenaultii
22684107,Rhinortha chlorophaea
22684110,Zanclostomus javanicus
22684113,Rhamphococcyx calyorhynchus
22684123,Phaenicophaeus pyrrhocephalus
22684126,Dasylophus superciliosus
22684129,Lepidogrammus cumingi
22684132,Carpococcyx radiceus
22684138,Carpococcyx renauldi
22684148,Coua gigas
22684152,Coua coquereli
22684156,Coua serriana
22684160,Coua reynaudii
22684164,Coua cursor
22684184,Coua verreauxi
22684188,Coua caerulea
22684192,Centropus milo
22684195,Centropus goliath
22684198,Centropus violaceus
22684202,Centropus menbeki
22684206,Centropus ateralbus
22684209,Centropus phasianinus
22684212,Centropus spilopterus
22684215,Centropus bernsteini
22684219,Centropus chalybeus
22684222,Centropus rectunguis
22684225,Centropus steerii
22684229,Centropus sinensis
22684232,Centropus andamanensis
22684236,Centropus nigrorufus
22684240,Centropus viridis
22684243,Centropus toulou
22684249,Centropus grillii
22684254,Centropus bengalensis
22684257,Centropus chlororhynchos
22684260,Centropus leucogaster
22684266,Centropus anselli
22684276,Centropus monachus
22684280,Centropus cupreicaudus
22684284,Centropus senegalensis
22684288,Centropus superciliosus
22684300,Centropus melanops
22684303,Centropus celebensis
22684306,Centropus unirufus
22684309,Coccycua pumila
22684318,Coccycua cinerea
22684328,Coccyzus erythropthalmus
22684331,Coccyzus americanus
22684334,Coccyzus euleri
22684334,Coccyzus euleri
22684337,Coccyzus minor
22684337,Coccyzus minor
22684340,Coccyzus ferrugineus
22684340,Coccyzus ferrugineus
22684343,Coccyzus melacoryphus
22684343,Coccyzus melacoryphus
22684346,Coccyzus lansbergi
22684346,Coccyzus lansbergi
22684350,Coccyzus pluvialis
22684360,Coccyzus rufigularis
22684376,Piaya melanogaster
22684379,Coccycua minuta
22684399,Coccyzus vetula
22684408,Coccyzus longirostris
22684417,Coccyzus vieilloti
22684428,Opisthocomus hoazin
22684431,Crotophaga major
22684431,Crotophaga major
22684434,Crotophaga ani
22684438,Crotophaga sulcirostris
22684441,Guira guira
22684441,Guira guira
22684444,Tapera naevia
22684444,Tapera naevia
22684447,Morococcyx erythropygus
22684452,Dromococcyx phasianellus
22684455,Dromococcyx pavoninus
22684458,Geococcyx californianus
22684461,Geococcyx velox
22684473,Neomorphus radiolosus
22684478,Neomorphus rufipennis
22684483,Neomorphus pucheranii
22684488,Chalcopsitta atra
22684491,Chalcopsitta duivenbodei
22684494,Chalcopsitta scintillata
22684499,Chalcopsitta cardinalis
22684502,Eos histrio
22684506,Eos squamata
22684509,Eos bornea
22684515,Eos reticulata
22684519,Eos cyanogenia
22684524,Eos semilarvata
22684528,Pseudeos fuscata
22684528,Pseudeos fuscata
22684531,Trichoglossus ornatus
22684548,Trichoglossus euteles
22684559,Trichoglossus johnstoniae
22684564,Trichoglossus rubiginosus
22684567,Trichoglossus chlorolepidotus
22684570,Psitteuteles versicolor
22684573,Psitteuteles iris
22684578,Psitteuteles goldiei
22684581,Lorius garrulus
22684586,Lorius domicella
22684594,Lorius lory
22684597,Lorius hypoinochrous
22684603,Lorius albidinucha
22684621,Lorius chlorocercus
22684624,Phigys solitarius
22684627,Vini australis
22684630,Vini kuhlii
22684636,Vini stepheni
22684641,Vini peruviana
22684647,Vini ultramarina
22684652,Glossopsitta concinna
22684655,Glossopsitta pusilla
22684658,Glossopsitta porphyrocephala
22684661,Charmosyna palmarum
22684661,Charmosyna palmarum
22684665,Charmosyna rubrigularis
22684668,Charmosyna meeki
22684671,Charmosyna toxopei
22684675,Charmosyna multistriata
22684680,Charmosyna wilhelminae
22684683,Charmosyna rubronotata
22684686,Charmosyna placentis
22684689,Charmosyna diadema
22684693,Charmosyna amabilis
22684697,Charmosyna margarethae
22684701,Charmosyna pulchella
22684704,Charmosyna josefinae
22684714,Oreopsittacus arfaki
22684717,Neopsittacus musschenbroekii
22684720,Neopsittacus pullicauda
22684723,Probosciger aterrimus
22684727,Zanda baudinii
22684733,Zanda latirostris
22684739,Zanda funerea
22684744,Calyptorhynchus banksii
22684744,Calyptorhynchus banksii
22684749,Calyptorhynchus lathami
22684755,Callocephalon fimbriatum
22684758,Eolophus roseicapilla
22684767,Cacatua leadbeateri
22684777,Cacatua sulphurea
22684781,Cacatua galerita
22684784,Cacatua moluccensis
22684789,Cacatua alba
22684795,Cacatua haematuropygia
22684800,Cacatua goffiniana
22684813,Cacatua sanguinea
22684816,Cacatua pastinator
22684820,Cacatua tenuirostris
22684823,Cacatua ducorpsii
22684828,Nymphicus hollandicus
22684831,Nestor notabilis
22684840,Nestor meridionalis
22684845,Micropsitta keiensis
22684850,Micropsitta geelvinkiana
22684856,Micropsitta pusio
22684861,Micropsitta meeki
22684866,Micropsitta finschii
22684871,Micropsitta bruijnii
22684871,Micropsitta bruijnii
22684903,Psittaculirostris edwardsii
22684908,Psittaculirostris salvadorii
22684914,Bolbopsittacus lunulatus
22684925,Psittacella brehmii
22684935,Psittacella modesta
22684940,Psittacella madaraszi
22684945,Geoffroyus geoffroyi
22684948,Geoffroyus simplex
22684954,Prioniturus montanus
22684960,Prioniturus waterstradti
22684964,Prioniturus platenae
22684969,Prioniturus luconensis
22684986,Prioniturus verticalis
22684991,Prioniturus flavicans
22684997,Prioniturus platurus
22685001,Prioniturus mada
22685006,Tanygnathus megalorynchos
22685009,Tanygnathus lucionensis
22685013,Tanygnathus sumatranus
22685016,Tanygnathus gramineus
22685022,Eclectus roratus
22685025,Psittrichas fulgidus
22685029,Prosopeia splendens
22685035,Prosopeia personata
22685041,Prosopeia tabuensis
22685046,Alisterus scapularis
22685051,Alisterus amboinensis
22685058,Alisterus chloropterus
22685063,Aprosmictus jonquillaceus
22685069,Aprosmictus erythropterus
22685072,Polytelis swainsonii
22685078,Polytelis anthopeplus
22685081,Polytelis alexandrae
22685087,Purpureicephalus spurius
22685090,Barnardius zonarius
22685104,Platycercus caledonicus
22685119,Platycercus venustus
22685122,Platycercus adscitus
22685126,Platycercus eximius
22685130,Platycercus icterotis
22685135,Northiella haematogaster
22685139,Psephotus haematonotus
22685142,Psephotellus varius
22685145,Psephotellus dissimilis
22685150,Psephotellus chrysopterygius
22685162,Cyanoramphus unicolor
22685175,Cyanoramphus auriceps
22685185,Eunymphicus cornutus
22685191,Neopsephotus bourkii
22685194,Neophema chrysostoma
22685197,Neophema elegans
22685200,Neophema petrophila
22685203,Neophema chrysogaster
22685209,Neophema pulchella
22685214,Neophema splendida
22685219,Lathamus discolor
22685223,Melopsittacus undulatus
22685226,Pezoporus wallicus
22685226,Pezoporus wallicus
22685237,Pezoporus occidentalis
22685245,Strigops habroptila
22685261,Coracopsis vasa
22685284,Poicephalus robustus
22685291,Poicephalus gulielmi
22685295,Poicephalus senegalus
22685299,Poicephalus crassus
22685304,Poicephalus meyeri
22685308,Poicephalus flavifrons
22685312,Poicephalus rufiventris
22685317,Poicephalus cryptoxanthus
22685321,Poicephalus rueppellii
22685326,Agapornis canus
22685330,Agapornis pullarius
22685330,Agapornis pullarius
22685334,Agapornis taranta
22685338,Agapornis swindernianus
22685342,Agapornis roseicollis
22685346,Agapornis fischeri
22685352,Agapornis personatus
22685356,Agapornis lilianae
22685360,Agapornis nigrigenis
22685366,Loriculus vernalis
22685366,Loriculus vernalis
22685371,Loriculus beryllinus
22685376,Loriculus philippensis
22685384,Loriculus galgulus
22685389,Loriculus stigmatus
22685389,Loriculus stigmatus
22685399,Loriculus catamene
22685405,Loriculus aurantiifrons
22685410,Loriculus tener
22685416,Loriculus exilis
22685422,Loriculus pusillus
22685428,Loriculus flosculus
22685434,Psittacula eupatria
22685441,Psittacula krameri
22685448,Psittacula eques
22685468,Psittacula himalayana
22685473,Psittacula finschii
22685481,Psittacula cyanocephala
22685486,Psittacula roseata
22685489,Psittacula columboides
22685493,Psittacula calthrapae
22685500,Psittacula derbiana
22685500,Psittacula derbiana
22685505,Psittacula alexandri
22685508,Psittacula caniceps
22685513,Psittacula longicauda
22685516,Anodorhynchus hyacinthinus
22685516,Anodorhynchus hyacinthinus
22685521,Anodorhynchus leari
22685527,Anodorhynchus glaucus
22685533,Cyanopsitta spixii
22685539,Ara ararauna
22685542,Ara glaucogularis
22685548,Ara militaris
22685553,Ara ambiguus
22685563,Ara macao
22685566,Ara chloropterus
22685572,Ara rubrogenys
22685577,Ara severus
22685585,Orthopsittaca manilatus
22685585,Orthopsittaca manilatus
22685593,Primolius couloni
22685606,Primolius maracana
22685628,Primolius auricollis
22685648,Psittacara acuticaudatus
22685669,Psittacara mitratus
22685669,Psittacara mitratus
22685672,Psittacara erythrogenys
22685672,Psittacara erythrogenys
22685678,Psittacara finschi
22685678,Psittacara finschi
22685682,Psittacara leucophthalmus
22685690,Psittacara euops
22685695,Psittacara chloropterus
22685707,Aratinga jandaya
22685710,Aratinga auricapillus
22685732,Aratinga weddellii
22685739,Eupsittula canicularis
22685742,Eupsittula aurea
22685745,Eupsittula pertinax
22685745,Eupsittula pertinax
22685748,Eupsittula cactorum
22685752,Aratinga nenday
22685755,Leptosittaca branickii
22685760,Ognorhynchus icterotis
22685766,Rhynchopsitta pachyrhyncha
22685772,Rhynchopsitta terrisi
22685779,Cyanoliseus patagonus
22685783,Pyrrhura cruentata
22685790,Pyrrhura devillei
22685793,Pyrrhura frontalis
22685797,Pyrrhura lepida
22685812,Pyrrhura perlata
22685820,Pyrrhura molinae
22685836,Pyrrhura viridicata
22685843,Pyrrhura egregia
22685851,Pyrrhura orcesi
22685857,Pyrrhura rupicola
22685860,Pyrrhura albipectus
22685867,Pyrrhura calliptera
22685873,Pyrrhura hoematotis
22685877,Pyrrhura rhodocephala
22685885,Pyrrhura hoffmanni
22685888,Enicognathus ferrugineus
22685891,Enicognathus leptorhynchus
22685900,Psilopsiagon aymara
22685907,Psilopsiagon aurifrons
22685913,Bolborhynchus lineola
22685916,Bolborhynchus orbygnesius
22685919,Bolborhynchus ferrugineifrons
22685923,Forpus cyanopygius
22685926,Forpus passerinus
22685937,Forpus conspicillatus
22685940,Forpus modestus
22685949,Forpus coelestis
22685952,Forpus xanthops
22685956,Brotogeris tirica
22685959,Brotogeris versicolurus
22685963,Brotogeris chiriri
22685966,Brotogeris pyrrhoptera
22685980,Brotogeris jugularis
22685983,Brotogeris cyanoptera
22685986,Brotogeris chrysoptera
22685994,Brotogeris sanctithomae
22685997,Nannopsittaca panychlora
22686000,Nannopsittaca dachilleae
22686006,Touit batavicus
22686014,Touit huetii
22686017,Touit costaricensis
22686021,Touit dilectissimus
22686029,Touit purpuratus
22686037,Touit melanonotus
22686054,Touit surdus
22686066,Touit stictopterus
22686079,Pionites melanocephalus
22686090,Pionopsitta pileata
22686097,Pyrilia haematotis
22686097,Pyrilia haematotis
22686107,Pyrilia pulchra
22686116,Pyrilia barrabandi
22686125,Pyrilia pyrilia
22686136,Pyrilia caica
22686145,Pyrilia vulturina
22686155,Hapalopsittaca melanotis
22686158,Hapalopsittaca amazonina
22686163,Hapalopsittaca fuertesi
22686168,Hapalopsittaca pyrrhops
22686172,Graydidascalus brachyurus
22686178,Pionus sordidus
22686181,Pionus maximiliani
22686192,Pionus senilis
22686195,Pionus chalcopterus
22686198,Pionus fuscus
22686201,Amazona leucocephala
22686209,Amazona collaria
22686215,Amazona ventralis
22686222,Amazona albifrons
22686226,Amazona xantholora
22686231,Amazona agilis
22686239,Amazona vittata
22686246,Amazona tucumana
22686246,Amazona tucumana
22686251,Amazona pretrei
22686259,Amazona viridigenalis
22686268,Amazona finschi
22686282,Amazona dufresniana
22686282,Amazona dufresniana
22686288,Amazona rhodocorytha
22686296,Amazona brasiliensis
22686311,Alipiopsitta xanthops
22686325,Amazona barbadensis
22686332,Amazona aestiva
22686337,Amazona oratrix
22686342,Amazona auropalliata
22686346,Amazona ochrocephala
22686350,Amazona amazonica
22686354,Amazona mercenarius
22686363,Amazona kawalli
22686374,Amazona vinacea
22686387,Amazona versicolor
22686387,Amazona versicolor
22686395,Amazona arausiaca
22686403,Amazona guildingii
22686411,Amazona imperialis
22686416,Deroptyus accipitrinus
22686419,Triclaria malachitacea
22686424,Streptoprocne rutila
22686424,Streptoprocne rutila
22686434,Streptoprocne phelpsi
22686440,Cypseloides niger
22686447,Cypseloides lemosi
22686450,Cypseloides rothschildi
22686453,Cypseloides fumigatus
22686453,Cypseloides fumigatus
22686458,Cypseloides cherriei
22686461,Cypseloides storeri
22686464,Cypseloides cryptus
22686467,Cypseloides senex
22686467,Cypseloides senex
22686476,Streptoprocne zonaris
22686476,Streptoprocne zonaris
22686479,Streptoprocne biscutata
22686482,Streptoprocne semicollaris
22686485,Hydrochous gigas
22686495,Collocalia esculenta
22686498,Collocalia linchi
22686504,Collocalia troglodytes
22686507,Aerodramus elaphrus
22686511,Aerodramus francicus
22686516,Aerodramus unicolor
22686519,Aerodramus mearnsi
22686522,Aerodramus infuscatus
22686525,Aerodramus hirundinaceus
22686528,Aerodramus spodiopygius
22686534,Aerodramus terraereginae
22686543,Aerodramus vulcanorum
22686549,Aerodramus whiteheadi
22686552,Aerodramus papuensis
22686555,Aerodramus orientalis
