"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","ForStrat.Value","X","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd","SPID"
"Chiroderma salvini","mammal","Chiroptera","Phyllostomidae",6,"tavg",-0.00667638699664008,-0.00667648619737008,0.333333333333333,"Ar",419,2.63455863889657,2.99380091116091,2.55352828944999,38.4967463811669,132.236325827958,0.63940810100119,0.369878512450847,6.9215831756592,7.5611667633057,6.4591674804687,105.250015258789,321.19006347656,1.75050783157349,0.988299667835234,"SP76"
"Chiroderma trinitatum","mammal","Chiroptera","Phyllostomidae",8,"tavg",-0.256688407098542,-0.26255998178107,0.2,"Ar",420,0.561698035459438,0.575535594438746,0.781685740315478,28.0063211818963,95.9301962448813,0.810235705937333,0.336865981155121,1.2522506713868,1.517499923706,2.0285835266114,93.25,272.97998046875,2.05065202713013,1.03350424766541,"SP77"
"Chiroderma villosum","mammal","Chiroptera","Phyllostomidae",17,"tavg",0.287372189866047,0.295699539451769,0.0714285714285714,"Ar",421,1.23335218789725,1.63433884481199,1.23209436006969,64.6837648569333,81.9096771087078,0.901620616092001,0.337235368384293,4.4059162139892,5.7508335113525,5.0853328704834,215.333324432373,242.79992675781,3.32207417488098,1.18407425284386,"SP78"
"Choeronycteris mexicana","mammal","Chiroptera","Phyllostomidae",11,"tavg",0.0316134825749081,0.031624020528925,0.125,"Ar",435,2.83362099188808,3.40651691907092,3.16586155135491,47.8797526129528,179.198510391674,1.21156142614971,0.239717593032374,10.1025009155273,12.5288338661194,8.5988330841064,156.499994277954,506.73999023438,3.72168305516243,0.569639056921005,"SP79"
"Chrotopterus auritus","mammal","Chiroptera","Phyllostomidae",7,"tavg",0.112497255989165,0.112975467161387,0.25,"S",440,2.50763672675719,2.87491956455563,2.27161513055617,42.4551171517743,63.0760983859361,1.21061008725204,0.297138489239022,6.9220848083496,7.418999671936,6.4297485351562,117.416664123535,167.98999023437,2.93443965911865,0.829940676689152,"SP80"
"Condylura cristata","mammal","Eulipotyphla","Talpidae",14,"tavg",-0.292636634585577,-0.301447413215091,0.0909090909090909,"G",504,2.41753755795669,2.44962825425649,2.47566547652362,7.38428217362131,89.3286452463076,0.436010445641844,0.358256172565118,9.79912799596787,9.41708540916443,10.1790382862091,22.8333358764648,361.409973144531,1.84843301773071,1.49407202005386,"SP81"
"Corynorhinus townsendii","mammal","Chiroptera","Vespertilionidae",34,"tavg",0.0878457994632523,0.0880728168095241,0.032258064516129,"S",525,4.0912733912621,4.10628695106954,4.46985524497878,23.7423744306876,247.673528961817,0.515414554604964,0.459553300342854,16.7713327407837,16.6874160766601,16.8715000152588,127.999995231628,950.849975585938,2.44894522428512,2.03915369510651,"SP82"
"Cratogeomys castanops","mammal","Rodentia","Geomyidae",116,"tavg",-0.12348028703758,-0.124113675395208,0.00884955752212389,"G",540,2.89430393793242,2.97618713990919,3.08964357368927,12.0371632760483,153.575365769709,0.451210690187746,0.150539847362609,22.0464162826538,22.0007495880127,22.8364162445068,66.6666641235352,1021.36004638671,2.37046825885772,0.864040762186047,"SP83"
"Cratogeomys goldmani","mammal","Rodentia","Geomyidae",5,"tavg",0.482033622657765,0.525630080702496,0.5,"G",541,1.61674382011803,1.65101194365203,1.605923597504,10.2526092454356,76.7101988060277,0.332064350043525,0.112069115408759,3.996916770935,4.15825080871583,3.8746662139892,24.5833358764648,179.32006835938,0.77154564857483,0.283477008342743,"SP84"
"Cricetulus barabensis","mammal","Rodentia","Cricetidae",8,"tavg",-0.0641324158045343,-0.0642205582545893,0.2,"G",542,2.06039820328019,1.9036440091391,2.33298239178282,2.70764605846101,77.6602711295612,0.172544522896453,0.247836675214846,6.13749983906746,5.6174168586731,7.18266654200852,8.6666660308838,264.630035400391,0.450874239206314,0.680683553218842,"SP85"
"Cricetulus longicaudatus","mammal","Rodentia","Cricetidae",20,"tavg",-0.0900841117861956,-0.0903289871588317,0.0588235294117647,"G",543,2.19027126310584,1.94477542833239,2.52366680223576,5.96355124918552,85.1908188802329,0.0558488474488579,0.0833816208734508,8.71933317184448,6.65266680717468,10.8775832653046,31,382.369995117187,0.245918244123459,0.3068707883358,"SP86"
"Cricetulus migratorius","mammal","Rodentia","Cricetidae",17,"tavg",0.111814687657758,0.112284203421446,0.0714285714285714,"G",544,2.35767369041537,2.43682649868172,2.43365904079163,8.34313126121819,93.0562056219035,0.219844582359956,0.279793716815372,8.71891665458679,10.2022503614426,9.18024992942815,32.5833320617676,377.710021972656,0.741847038269043,0.915667742490769,"SP87"
"Crocidura beatus","mammal","Eulipotyphla","Soricidae",7,"tavg",-0.349863582273028,-0.365288300931494,0.25,"G",546,1.62629154568795,1.82003178792216,1.50311871239329,63.501956119707,64.2704315262658,239.025352517775,828.555592124138,5.0820007324219,5.4811668395996,4.6847496032715,150.083328247071,172.64990234375,490.354781627656,1698.29469043017,"SP88"
"Crocidura grayi","mammal","Eulipotyphla","Soricidae",5,"tavg",-0.698902323859301,-0.865151456044441,0.5,"G",547,0.890329908533858,0.916594522036602,0.906093816247043,20.2700518006245,38.4683449921046,0.482535946886868,0.197024925370846,2.2361316680908,2.2019367218018,2.2721900939942,46.5,89.38000488282,1.29921293258667,0.479486227035527,"SP89"
"Crocidura sibirica","mammal","Eulipotyphla","Soricidae",8,"tavg",0.395012398094904,0.417725308318594,0.2,"G",548,3.28636163430342,3.06124254503431,3.54954109265071,14.5881278957535,81.4545706047351,0.453693234322649,0.491325831306657,10.1586668491364,9.184166431427,11.132167339325,37.8333320617676,266.539978027339,1.09633558988571,1.2625760436058,"SP90"
"Cryptotis goodwini","mammal","Eulipotyphla","Soricidae",5,"tavg",0.845909274095041,1.2415928541814,0.5,"G",557,3.962021281056,5.07549459843349,2.8539530896689,19.5177433609518,122.65166913859,1.01717888253348,0.251058458273355,8.97650098800657,11.5796666145325,6.4882507324219,46.749992370605,325.829956054688,2.50810551643372,0.609457612037657,"SP91"
"Cryptotis magnus","mammal","Eulipotyphla","Soricidae",5,"tavg",-0.35428461117752,-0.370334899769576,0.5,"G",558,2.80526210263526,2.48007039131687,3.12907048662109,44.658606450586,69.8870201966274,0.435957891081402,0.0498097787833612,7.7859172821045,6.88666629791257,8.6794166564941,100.16667175293,191.71008300781,1.12741565704346,0.130892038345336,"SP92"
"Cryptotis parvus","mammal","Eulipotyphla","Soricidae",35,"tavg",0.0111170650748807,0.0111175230916668,0.03125,"G",559,3.99635906415842,5.05260488261645,3.20656596772735,38.5724563119852,123.509142796266,0.695936403989461,0.36067133251306,16.3518466949463,21.0531732067466,13.6154260635376,192.75,575.029968261716,2.74524721503258,2.01009479165078,"SP93"
"Ctenomys opimus","mammal","Rodentia","Ctenomyidae",5,"tavg",0.657602683933941,0.788577932793873,0.5,"G",561,1.85739114701024,1.92006947394672,1.82675926589776,9.07778895462507,112.175189426441,0.174533768473716,0.0727682804057451,4.91125011444092,4.92299995804206,4.9012508392334,23.75,298.01000976563,0.398582577705384,0.16605143994093,"SP94"
"Cuniculus paca","mammal","Rodentia","Cuniculidae",5,"tavg",0.208383274215345,0.211480632780141,0.5,"G",564,1.48675423997658,2.05480315151775,1.04229417016911,44.8101495220661,60.1128884085206,0.974891583945178,0.109182121358473,3.6000843048096,5.1527500152588,2.7959156036377,124.66667175293,151.35009765625,2.41387784481049,0.272492825984951,"SP95"
"Cynomys gunnisoni","mammal","Rodentia","Sciuridae",12,"tavg",-0.724573801722301,-0.91720775880328,0.111111111111111,"G",583,3.11105512748353,2.94763564443086,3.36250439483924,9.94995902196813,168.73388007081,0.395637903347569,0.282531580259346,9.85616683959965,8.9084165096283,11.4553327560425,28.4999980926514,615.669921875005,1.21640646457673,0.652985543012619,"SP96"
"Cynomys ludovicianus","mammal","Rodentia","Sciuridae",18,"tavg",-0.0976299395235518,-0.0979419156662105,0.0666666666666667,"G",584,1.30306089939874,1.63627214821711,1.18303603271026,9.0723077781137,53.3456568174243,0.199177457204229,0.169446191766012,5.82391643524174,6.82616674900055,5.7601671218872,42.0833358764648,259.17993164063,0.605078130960461,0.504123866558075,"SP97"
"Cynopterus brachyotis","mammal","Chiroptera","Pteropodidae",37,"tavg",0.255997997685966,0.261821013358014,0.0294117647058824,"Ar",585,1.24258112251576,1.3472815358612,1.2218603383102,56.4616221511743,76.8357154977614,135.530137992699,469.855621951179,5.2683830261231,6.0328407287597,4.8225841522217,210.749984741211,255.80004882813,491.590465068818,1698.52089124918,"SP98"
"Cynopterus sphinx","mammal","Chiroptera","Pteropodidae",7,"tavg",-0.518667688020332,-0.574515399787683,0.25,"Ar",586,4.59747649753205,4.92545640483835,4.37610942936182,63.0488793753474,137.340094431114,0.979981371435002,0.313290596470377,11.8866653442383,12.5345830917359,11.710750579834,152.666679382324,403.33996582032,2.5906879901886,0.760160803794863,"SP99"
"Dasypus novemcinctus","mammal","Cingulata","Dasypodidae",14,"tavg",-0.297681363495038,-0.306973592629175,0.0909090909090909,"G",593,5.05014682759584,5.66394996185046,4.6191079920604,39.4271122874622,192.091272396036,0.722369673480742,0.42164782074093,14.2314157485962,18.0231676101685,12.4524993896484,130.249994277954,563.01000976562,2.42185205221176,1.41196718811989,"SP100"
"Desmodillus auricularis","mammal","Rodentia","Muridae",6,"tavg",0.187985939958052,0.190248504733023,0.333333333333333,"G",616,2.23296272745948,2.56116176805794,1.98569641986999,1.353407821615,111.11328235056,0.0249100606862084,0.024610471776359,5.3086681365966,5.85566616058353,4.9778327941895,3.66666650772095,250.89001464844,0.070371374487877,0.0657979547977446,"SP101"
"Desmodus rotundus","mammal","Chiroptera","Phyllostomidae",47,"tavg",-0.350369386264653,-0.365864769334064,0.0227272727272727,"G",617,3.14210345425499,3.37534298089438,3.2219003244033,55.2177333286642,157.511683290906,1.1512073397381,0.30805570588909,13.4078044891357,13.3528327941894,15.3642501831055,217.66667175293,704.14001464844,4.28332495689392,1.19898071885109,"SP102"
"Dicrostonyx groenlandicus","mammal","Rodentia","Cricetidae",49,"tavg",-0.246087361768503,-0.25124365689387,0.0217391304347826,"G",622,4.77308783304594,4.73487053708205,4.88980557784857,16.7800616434805,79.7168701708996,7658.21469785993,13455.6276255764,21.8404159545898,22.4374158754945,22.4925003051758,87.75,382.159988403321,33599.8699126244,49100.3698667288,"SP103"
"Dicrostonyx torquatus","mammal","Rodentia","Cricetidae",15,"tavg",-0.199636128570702,-0.202353550028069,0.0833333333333333,"G",623,4.84340506557491,4.85063149709161,4.85827875400603,9.04547602736089,54.9366347878745,6001.75114148694,6127.28165446873,14.9431660175324,15.0915837287902,14.7956664562225,30.0000009536743,180.970001220703,16309.9296875,17419.880859375,"SP104"
"Didelphis albiventris","mammal","Didelphimorphia","Didelphidae",5,"tavg",-0.5,-0.549306144334055,0.5,"S",626,3.90868494078756,4.99936466696157,2.83644001290129,46.5016213642555,108.287349112388,0.964791675632949,0.527628236325847,10.3656806945801,13.4027829170227,7.3315677642823,105.583333969116,259.27001953125,2.2884384393692,1.28650689125062,"SP105"
"Didelphis marsupialis","mammal","Didelphimorphia","Didelphidae",16,"tavg",0.270716123116009,0.277636417458469,0.0769230769230769,"S",627,2.0423108831154,2.47122086158571,1.84956276933232,49.3988575278336,120.227058430277,0.797265223824057,0.26914107958386,6.8064708709717,8.6188564300537,6.2285003662109,182.5,332.88000488281,2.93604457378388,1.08609181642532,"SP106"
"Didelphis virginiana","mammal","Didelphimorphia","Didelphidae",43,"tavg",-0.249937993882689,-0.255346673118036,0.025,"S",628,3.42341321648304,3.16319276533453,4.10672763894038,26.474862155753,232.838440602603,0.778618653635054,0.507044075844757,13.1620001792907,13.9978325366974,15.233416557312,107.083333969116,887.189941406252,2.63134768605232,1.89108684659004,"SP107"
"Dipodomys agilis","mammal","Rodentia","Heteromyidae",74,"tavg",-0.387678046403374,-0.409064473482398,0.0140845070422535,"G",638,2.33348011916877,2.19203952394404,2.6682017269874,7.66364397520151,158.500947229066,0.511547218838128,0.220612685231474,10.0065002441406,9.84566700458528,11.1991662979126,43.5000019073486,573.269958496094,2.76994571089745,1.09427493810654,"SP108"
"Dipodomys californicus","mammal","Rodentia","Heteromyidae",14,"tavg",-0.388124894668476,-0.409590466669002,0.0909090909090909,"G",639,3.73437890948556,3.70049480075561,3.82951999889632,15.9882634530835,125.395727506994,0.385728698610994,0.266482093171792,10.4831657409668,10.3050827980042,10.6589994430542,47.6666641235352,384.34002685547,1.22756478190422,0.815512418746948,"SP109"
"Dipodomys deserti","mammal","Rodentia","Heteromyidae",56,"tavg",-0.0870566897903243,-0.0872776256949211,0.0188679245283019,"G",640,4.3114649221789,3.7730775539772,5.24232999558523,21.5614978582963,254.117896356218,0.341322540998368,0.205333513534512,12.6789999008179,12.9247499704361,15.7310009002685,78.5000023841857,791.16003417969,1.08858527243137,0.614702388644219,"SP110"
"Dipodomys heermanni","mammal","Rodentia","Heteromyidae",29,"tavg",0.362031554378205,0.379221915135508,0.0384615384615385,"G",641,1.31624227621885,1.5147695399159,1.61733144176678,13.0596039192194,107.570744778075,0.517629212172221,0.253884973044773,6.0803327560425,5.98383331298825,6.1724166870117,60.0833330154419,417.82995605469,1.90243542194366,0.950115889310833,"SP111"
"Dipodomys ingens","mammal","Rodentia","Heteromyidae",5,"tavg",0.830717992526398,1.19044875351856,0.5,"G",642,0.423807306148582,0.176049722866613,0.679557387192539,2.69425926183917,32.6958759475336,0.0329386594219217,0.0133790338086874,1.1284999847412,0.443999767303461,1.8168334960938,7.3333358764648,89.14990234375,0.087516844272613,0.030854403972626,"SP112"
"Dipodomys merriami","mammal","Rodentia","Heteromyidae",332,"tavg",-0.109970028075888,-0.110416576865008,0.00303951367781155,"G",643,3.82212320106688,3.83482804905153,4.59981262728138,31.5477313074619,247.014725921934,0.739140247752431,0.329997401293408,19.7429170608521,19.4816665649414,22.4843339920044,142.25,1058.52996826172,4.22963857278227,1.64714042842389,"SP113"
"Dipodomys microps","mammal","Rodentia","Heteromyidae",59,"tavg",-0.172391591401461,-0.174130465323186,0.0178571428571429,"G",644,2.60398154310915,2.9455634259942,2.91116833668574,14.3484142570482,151.813697227547,0.253517302340438,0.23994879978872,11.2748336791992,12.6872494220734,12.8143339157104,56.3333358764648,613.639953613279,0.78136183321476,0.763709291815758,"SP114"
"Dipodomys nelsoni","mammal","Rodentia","Heteromyidae",13,"tavg",-0.22687926702965,-0.230896909528428,0.1,"G",645,2.13009549472948,1.82174681530079,2.9687184740105,20.5781774866528,150.754448223818,0.67896779197588,0.260987187174279,7.36891746521,6.86983346939086,11.7299995422363,91.333335876465,595.65002441406,2.62039992213249,1.13828554749489,"SP115"
"Dipodomys nitratoides","mammal","Rodentia","Heteromyidae",7,"tavg",-0.747445247111046,-0.967141036579448,0.25,"G",646,1.47690678517097,1.87737054718177,1.18312740386758,10.1159616374052,86.3409286049228,0.154152728891476,0.0833721683327422,4.1701669692993,5.61000013351442,3.46266746521,27.2500009536743,229.44995117188,0.477493792772293,0.249114274978638,"SP116"
"Dipodomys ordii","mammal","Rodentia","Heteromyidae",166,"tavg",-0.294460921320911,-0.303443724634743,0.00613496932515337,"G",647,3.61473838530208,3.91914407236254,3.78674909451142,17.6728021148566,192.163457013924,0.560238952505883,0.257806190381884,21.6177500486374,23.1855001449585,21.6024990081787,105.833333015442,990.940063476562,3.68972104787827,1.39593710005284,"SP117"
"Dipodomys panamintinus","mammal","Rodentia","Heteromyidae",39,"tavg",0.0684857875766179,0.068593162946727,0.0277777777777778,"G",648,2.87691464307987,3.24889598762207,2.84706449282836,12.9166128199033,153.111506503034,0.200386439619871,0.133793756952683,12.5366673469544,13.2325825691223,11.8395004272461,56.0000014305115,626.04992675781,0.951013758778576,0.546712040901184,"SP118"
"Dipodomys simulans","mammal","Rodentia","Heteromyidae",10,"tavg",-0.376247824872198,-0.395681486661409,0.142857142857143,"G",649,1.7691430331363,0.611170327969333,3.42715563415327,46.7664305493269,277.196414765995,0.522927404715753,0.237204450991176,5.8278331756591,2.3364171981811,10.4595832824707,135.416661739349,714.98999023438,1.67266249656677,0.741165578365325,"SP119"
"Dipodomys spectabilis","mammal","Rodentia","Heteromyidae",46,"tavg",-0.0672063990074204,-0.0673078578207423,0.0232558139534884,"G",650,3.29307913623171,3.44146056911484,4.3635672157004,29.6481717518069,250.255470087664,0.674079091291226,0.417799880095372,14.7152490615845,14.3469997942447,19.2133340835572,111.41667175293,937.389953613279,2.87012076377869,1.53352791070938,"SP120"
"Dipodomys stephensi","mammal","Rodentia","Heteromyidae",8,"tavg",-0.438809436244346,-0.470755368265645,0.2,"G",651,2.99076382138694,2.55187306475259,3.5031234825295,12.7015439074395,142.08130882758,0.159675960777776,0.199517421527849,9.09841728210454,8.18716621398926,10.3052501678467,37.1666641235352,438.61010742187,0.421636223793032,0.609188348054886,"SP121"
