Class,Order,Family,Genus,Species,Possible synonyms,Common name,Red List status,Movement,Migratory type,Locomotion,References,Notes
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,ichneumon,,"Egyptian Mongoose, Eyptian Mongoose, Ichneumon, Large Grey Mongoose",LC,N,N,W,3564,Non-migratory [3564]. home ranges of ~3km^2 [3564].
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,javanicus,Herpestes auropunctatus,"Javan Mongoose, Small Asian Mongoose, Small Indian Mongoose",LC,N,N,W,3565,Non-migratory [3565]. home ranges 2.2Ha (females) and 4.2Ha (males) [3565].
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,naso,,Long-nosed Mongoose,LC,D,N,W,3566,
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,ochraceus,,"Somalian Slender Mongoose, Somali Slender Mongoose",LC,D,N,W,3567,
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,pulverulentus,,"Cape Grey Mongoose, Small Grey Mongoose",LC,N,N,W,3568,Non-migratory [3568]. summer home ranges 21-63Ha [3568].
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,,Slender Mongoose,LC,N,N,W,3495,Non-migratory [3495]. 0.75km^2 home ranges [3495].
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,semitorquatus,,Collared Mongoose,DD,D,N,W,3569,
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,smithii,,Ruddy Mongoose,LC,D,N,W,3570,
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,urva,,Crab-eating Mongoose,LC,D,N,W,3571,
MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,vitticollis,,"Striped-necked Mongoose, Stripe-necked Mongoose",LC,D,N,W,3572,
MAMMALIA,CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,,White-tailed Mongoose,LC,N,N,W,3573,Non-migratory [3573]. home range of 8km^2 [3573].
MAMMALIA,CARNIVORA,HERPESTIDAE,Liberiictis,kuhni,,Liberian Mongoose,VU,D,N,W,3574,
MAMMALIA,CARNIVORA,HERPESTIDAE,Mungos,gambianus,,Gambian Mongoose,LC,D,N,W,3575,
MAMMALIA,CARNIVORA,HERPESTIDAE,Mungos,mungo,,Banded Mongoose,LC,N,N,W,3495,Non-migratory [3495]. 2.4km^2 home range [3495].
MAMMALIA,CARNIVORA,HERPESTIDAE,Paracynictis,selousi,,Selous' Mongoose,LC,D,N,W,3576,
MAMMALIA,CARNIVORA,HERPESTIDAE,Rhynchogale,melleri,,Meller's Mongoose,LC,D,N,W,3577,
MAMMALIA,CARNIVORA,HERPESTIDAE,Suricata,suricatta,,"Meerkat, Slender-tailed Meerkat, Suricate",LC,D,N,W,3578,
MAMMALIA,CARNIVORA,HYAENIDAE,Crocuta,crocuta,,Spotted Hyaena,LC,N,N,W,3579; 3663,"Non-migratory [3579]. home range of 65kim^2 [3579] have residential territories which they defend (approx 56 square-km), but ""commute"" long distance (40-80) kilometers to forage for migratory herbivores. Denning females make 42-51 trips on average annually while non-denning females and males make 15-18 trips annually [3663]."
MAMMALIA,CARNIVORA,HYAENIDAE,Hyaena,brunnea,,Brown Hyaena,NT,N,N,W,3580,Non-migratory [3580]. home range size from 235-480km^2 [3580].
MAMMALIA,CARNIVORA,HYAENIDAE,Hyaena,hyaena,,Striped Hyaena,NT,N,N,W,3581,Non-migratory [3581]. home ranges of 72km^2 (males) and 44km^2 (females) [3581].
MAMMALIA,CARNIVORA,HYAENIDAE,Proteles,cristata,,Aardwolf,LC,N,N,W,3495,Non-migratory [3495]. 1.0km^2 [3495].
MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,chinga,,Molina's Hog-nosed Skunk,LC,N,N,W,3523,Non-migratory [3523]. home range 194Ha (female) and 195Ha (male) [3523].
MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,humboldtii,,"Humboldt's Hog-nosed Skunk, Patagonian Hog-nosed Skunk",LC,N,N,W,3524,Non-migratory [3524]. home ranges 9.7-16.5Ha [3524].
MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,leuconotus,Conepatus mesoleucus,"American Hog-nosed Skunk, Eastern Hog-nosed Skunk, White-backed Hog-nosed Skunk",LC,N,N,W,100; 526,"Non-migratory [100, 526]. Variety of habitats.  Populations less dense in wet season than dry season [526]. Young disperse [100]."
MAMMALIA,CARNIVORA,MEPHITIDAE,Conepatus,semistriatus,,"Amazonian Hog-nosed Skunk, Striped Hog-nosed Skunk",LC,N,N,W,3525,"Non-migratory [3525]. ""Home range varies with the season probably is a response to greater food availability, and therefore a reduced need to travel to get enough to eat (Medellin et al. 1992). "" [3525]."
MAMMALIA,CARNIVORA,MEPHITIDAE,Mephitis,macroura,,Hooded Skunk,LC,D,N,W,100; 524,
MAMMALIA,CARNIVORA,MEPHITIDAE,Mephitis,mephitis,,Striped Skunk,LC,N,N,W,100; 525,"Non-migratory [525]. Den but do not hibernate in winter [100]. Nightly movements up to 2.9 km, home ranges average ~500 ha for males and ~380 ha for females. Some seasonal change in rest sites observed [525]."
MAMMALIA,CARNIVORA,MEPHITIDAE,Mydaus,javanensis,,"Indonesian Stink Badger, Malayan Stink Badger, Malay Badger Or Teledu, Sunda Stink-badger, Sunda Stink Badger",LC,D,N,W,3526,
MAMMALIA,CARNIVORA,MEPHITIDAE,Mydaus,marchei,,"Palawan Stink-badger, Palawan Stink Badger",LC,D,N,W,3527,
MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,angustifrons,,Southern Spotted Skunk,LC,D,N,W,3528,
MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,gracilis,,Western Spotted Skunk,LC,N,N,W,100; 522,Non-migratory [522]. Home ranges [522].
MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,putorius,,"Eastern Spotted Skunk, Spotted Skunk",LC,N,N,W,100; 523,"Non-migratory [100, 523]. Multiple dens within home range. Dens used by multiple individuals [100, 523]. Limited activity but no hibernation in the winter [523]."
MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,pygmaea,,Pygmy Spotted Skunk,VU,N,N,W,3529,Non-migratory [3529]. home range of 20.4Ha with males' larger than females' [3529].
MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,"African Clawless Otter, Cape Clawless Otter",LC,N,N,S,82,Non-migratory [82].
MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinerea,Amblonyx cinerea,"Asian Small-clawed Otter, Oriental Small-clawed Otter, Small-clawed Otter",VU,N,N,S,87,Non-migratory [87].
MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,congicus,,"Cameroon Clawless Otter, Congo Clawless Otter, Small-clawed Otter, Small-toothed Clawless Otter, Zaire Clawless Otter",LC,N,N,S,83,Non-migratory [83].
MAMMALIA,CARNIVORA,MUSTELIDAE,Arctonyx,collaris,,Hog Badger,NT,D,N,W,3426,
MAMMALIA,CARNIVORA,MUSTELIDAE,Eira,barbara,,"Greyheaded Tayra, Tayra",LC,N,N,W,3427,Non-migratory [3427]. home range of 16km^2 over 13mo [3427].
MAMMALIA,CARNIVORA,MUSTELIDAE,Enhydra,lutris,,Sea Otter,EN,N,N,S,80,Non-migratory [80].
MAMMALIA,CARNIVORA,MUSTELIDAE,Galictis,cuja,,Lesser Grison,LC,D,N,W,3428,
MAMMALIA,CARNIVORA,MUSTELIDAE,Galictis,vittata,,Greater Grison,LC,N,N,W,3429,Non-migratory [3429]. home range >415Ha for a female [3429].
MAMMALIA,CARNIVORA,MUSTELIDAE,Gulo,gulo,,Wolverine,LC,U,N,W,100; 520; 521,"Unclear movement, altitudinal shifts of ~100m, 149m 225m and 549m observed in different locations [521]. Tracking? Possibly also refuge? [521]. Food (ungulate carrion), possibly temperature [521]. Annual home ranges 100-600 square km. Female ranges smaller than males [100]. Seasonal movements. Daily movements over 30 km recorded. Long distance movements driven by food availability [520]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Ictonyx,libyca,,"Libyan Striped Weasel, Saharan Striped Polecat, Saharan Striped Weasel",LC,D,N,W,3430,
MAMMALIA,CARNIVORA,MUSTELIDAE,Ictonyx,striatus,,"Striped Polecat, Striped Weasel, Zorilla",LC,D,N,W,3431,
MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,"North American Otter, North American River Otter, Northern River Otter",LC,N,N,S,82; 84,Non-migratory [84].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,"Marine Otter, Sea Cat",EN,N,N,S,81,Non-migratory [81]. No sexual dimorphism [81].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,"La Plata Otter, Long-tailed Otter, Neotropical Otter, Neotropical River Otter, South American River Otter",DD,N,N,S,85,Non-migratory [85].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,"Huillin, Southern River Otter",EN,N,N,S,86,Non-migratory [86].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,"Common Otter, Eurasian Otter, European Otter, European River Otter, Old World Otter",NT,U,N,S,90,Unclear movement [90].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,maculicollis,Hydrictis maculicollis,"Speckle-throated Otter, Spot-necked Otter, Spotted-necked Otter",LC,N,N,S,88,Non-migratory [88].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,Hairy-nosed Otter,EN,D,N,S,91,
MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,"Indian Smooth-coated Otter, Smooth-coated Otter",VU,N,N,A,89,Non-migratory [89].
MAMMALIA,CARNIVORA,MUSTELIDAE,Lyncodon,patagonicus,,Patagonian Weasel,DD,D,N,W,3432,
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,americana,,"American Marten, American Pine Marten",LC,N,N,W,100; 513,Non-migratory [513]. Active year-round [100]. Omnivorous. Home ranges up to 20 square km. Male ranges 2-3 x larger than female ranges. Seasonal differences in activity levels [513].
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,flavigula,,"Javan Yellow-throated Marten, Yellow-throated Marten",LC,N,N,W,3433,Non-migratory [3433]. annual home ranges of 7.2km^2 [3433].
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,foina,,"Beech Marten, Pallas's Cat, Stone Marten, STONE MARTEN",LC,D,N,W,3435,
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,Nilgiri Marten,VU,D,N,W,3436,
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,martes,,"European Pine Marten, European Pine Martin, Pine Marten, Pine Martin",LC,N,N,W,3434,Non-migratory [3434]. home ranges often overlap [3434].
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,melampus,,"Japanese Marten, Tsushima Island Marten",LC,D,N,W,3437,
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,pennanti,,Fisher,LC,N,N,W,100; 514,"Non-migratory [100, 514]. Territorial: males 20-80 square km, females 4-35 km. Males will travel long distances to find females, but not evidence of migration [100, 514]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,zibellina,,"Japanese Sable, Sable, SABLE",LC,D,N,W,3438,
MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,anakuma,,Japanese Badger,LC,N,N,W,3440,"Non-migratory [3440]. solitary home ranges normally, but pair bond in mating season [3440]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,leucurus,,Asian Badger,LC,D,N,W,3441,
MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,meles,,"Badger, Eurasian Badger",LC,N,N,W,3439,Non-migratory [3439]. home ranges of 15km^2 [3439].
MAMMALIA,CARNIVORA,MUSTELIDAE,Mellivora,capensis,,Honey Badger,LC,N,N,W,3442,Non-migratory [3442]. home ranges of 541km^2 (males) and 126km^2 (females) [3442].
MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,"Bornean Ferret Badger, Everett's Ferret-badger, Kinabalu Ferret-badger",DD,D,N,W,3444,
MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,moschata,,"Chinese Ferret-badger, Small-toothed Ferret-badger",LC,N,N,W,3443,Non-migratory [3443]. home range of 10.6Ha [3443].
MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,orientalis,,"Javan Ferret-badger, Javan Ferret Badger",DD,D,N,W,3445,
MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,personata,,"Burmese Ferret-badger, Large-toothed Ferret-badger, Large-toothed Ferret Badger",DD,D,N,W,3446,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,africana,,"Amazon Weasel, Tropical Weasel",LC,D,N,W,3447,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,altaica,,"Altai Weasel, Mountain Weasel, Pale Weasel",NT,D,N,W,3448,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,erminea,,"Ermine, Short-tailed Weasel, Stoat",LC,N,N,W,100; 515,"Non-migratory [100, 515]. Territorial [100]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,eversmanii,,"Putois des Steppes, Steppe Polecat, Steppe Weasel",LC,D,N,W,3449,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,felipei,,Colombian Weasel,VU,D,N,W,3450,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,frenata,,Long-tailed Weasel,LC,N,N,W,100; 516,"Non-migratory [100, 516]. Territorial. Male home ranges 10-24 ha with abundant food, 80-160 ha when scarce. Female ranges smaller and within male ranges [100]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,itatsi,,Japanese Weasel,LC,D,N,W,3451,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,kathiah,,Yellow-bellied Weasel,LC,D,N,W,3452,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,European Mink,CR,N,N,W,3453,Non-migratory [3453]. home ranges of 11-17km (Males) and 0.6-3.6km (females) along rivers [3453].
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,Indonesian Mountain Weasel,DD,D,N,W,3454,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,Black-footed Ferret,EN,N,N,W,100; 517,"Non-migratory [100, 517]. Associated with prairie dog burrows [100]. Home ranges, size unknown. Young disperse [517]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nivalis,,"Least Weasel, Weasel",LC,N,N,W,100; 518,"Non-migratory [100, 518]. Home ranges, males 7-15 ha, females 1-4 ha. Male and female ranges overlap [100].  Dens not permanent. Stability of home ranges varies [518]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nudipes,,"Malayan Weasel, Malay Weasel",LC,D,N,W,3455,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,putorius,,European Polecat,LC,N,N,W,3456,Non-migratory [3456]. home range size average of 181Ha [3456].
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,sibirica,,Siberian Weasel,LC,D,N,W,3457,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,strigidorsa,,"Back-striped Weasel, Stripe-backed Weasel",LC,D,N,W,3458,
MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,subpalmata,,Egyptian Weasel,LC,D,N,W,3459,
MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,vison,Mustela vison,American Mink,LC,N,N,W,100; 519,"Non-migratory [519]. Male home ranges can exceed 0.5 mi along waterway [100]. Movements consist of daily movements 0-12 km, juvenile dispersal up to 45 km, and male movement during mating season [518]. Confusing species divisions…"
MAMMALIA,CARNIVORA,MUSTELIDAE,Poecilogale,albinucha,,African Striped Weasel,LC,D,N,W,3460,
MAMMALIA,CARNIVORA,MUSTELIDAE,Pteronura,brasiliensis,,"Giant Brazilian Otter, Giant Otter",EN,M,R,S,3461,"Migratory (swim/walk?) [3461]. Refuge [3461]. Make use of flooded forest in wet season [3461]. Migration not obligatory/universal [3461]. find home ranges during wet season were 4-13x size during dry season; ""Similarly, Duplaix (1980) reported that she could not observe giant otter groups during the rainy season, as they migrated into flooded forest areas.""; result contrast to study from Peru that found no different in home range across seasons [3461]."
MAMMALIA,CARNIVORA,MUSTELIDAE,Taxidea,taxus,,American Badger,LC,N,N,W,100,Non-migratory [100]. Home ranges. Large for males than females. Torpor in the winter [100].
MAMMALIA,CARNIVORA,MUSTELIDAE,Vormela,peregusna,,"European Marbled Polecat, Marbled Polecat",VU,N,N,W,3462,Non-migratory [3462]. travels within home range of 0.5-0.6km^2 [3462].
MAMMALIA,CARNIVORA,NANDINIIDAE,Nandinia,binotata,,"African Palm Civet, Two-spotted Palm Civet",LC,N,N,W,3495,Non-migratory [3495]. 0.73 km^2 home range [3495].
MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,Walrus,DD,M,BR,S,40; 60; 72,"Swimming migrant. N-S [40]. Some inshore-offshore observed [60]. Breeding/ refuge? Adult male walruses may stay south in the Bering Sea [60, 72]. Females give birth just before or during the spring northward migration [60]."
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,australis,,"South American Fur Seal, Southern Fur Seal",LC,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,forsteri,,"Antipodean Fur Seal, Australasian Fur Seal, Black Fur Seal, New Zealand Fur Seal, South Australian Fur Seal",LC,U,N,S,40; 48,"Unclear movement [40, 48]."
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,galapagoensis,,"Galápagos Fur Seal, Galapagos Islands Fur Seal",EN,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,gazella,,"Antarctic Fur Seal, Kerguelen Fur Seal",LC,U,N,S,40; 46; 47,"Unclear movement [46]. Possible breeding migration [46]. Some populations, at least, merely forage, and return to their island between trips [47]."
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,philippii,,Juan Fernández Fur Seal,NT,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,pusillus,,"Afro-Australian Fur Seal, Brown Fur Seal, Cape Fur Seal, South African Fur Seal",LC,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,townsendi,,"Guadalupe Fur Seal, Lower Californian Fur Seal",NT,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,tropicalis,,"Amsterdam Island Fur Seal, Subantarctic Fur Seal",LC,N,N,S,40,Non-migratory [40].
MAMMALIA,CARNIVORA,OTARIIDAE,Callorhinus,ursinus,,Northern Fur Seal,VU,M,B,S,38,"Swimming migrant. N-S. Significant migration but diffuse over time, therefore no single mass movement [38]. Breeding. Water temperature: apparently prefer 47-52°F SST. May be an artifact of food presence [38]. Possibly photo-period [38]. Females travel farther south then males. Young seals may not return to breeding grounds [38]. Open ocean except when breeding. Gregarious while on land but often solitary or in small groups in the ocean. Bulls arrive at breeding grounds first in the spring and leave last in the winter. The cows arrive in summer and leave in fall. Tendency for males to return to breeding of birth, but variable [38]. Bulls fast during breeding [40]."
MAMMALIA,CARNIVORA,OTARIIDAE,Eumetopias,jubatus,,"Northern Sealion, Northern Sea Lion, Steller Sea Lion, Steller's Sealion, Steller's Sea Lion",NT,M,B,S,39,Swimming migrant. N-S based on population location as well as season [39]. Breeding. Adult males leave the breeding grounds before the females. Males about three times heavier than females [39].
MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,"Australian Sealion, Australian Sea Lion",EN,M,B,S,41; 42,"Swimming migrant. Dispersal and congregation synchronized with breeding season [41]. Breeding (but juveniles also migrate) [41]. Maximal use of food resources while returning for breeding [41]. Only males migrate, females seem to  forage. Juveniles also exhibit seasonal behavior [41]. Breeding cycle is 17-18 months [41, 42]. Males do not seem to return faithfully to the breeding ground of birth [41]. Males do not entirely fast during breeding, eat penguins [40]."
MAMMALIA,CARNIVORA,OTARIIDAE,Otaria,flavescens,,"South American Sea Lion, Southern Sea Lion",LC,N,N,S,43,Non-migratory [43]. Bulls fast for about 2 months during breeding season. Otherwise seem to forage; no migratory behavior has been observed. Males and females have different foraging behavior and different prey [43].
MAMMALIA,CARNIVORA,OTARIIDAE,Phocarctos,hookeri,,"Hooker's Sealion, Hooker's Sea Lion, New Zealand Sealion, New Zealand Sea Lion",VU,N,N,S,44; 51,"Non-migratory [44, 51]. Breeding range seems to be the entire year-round range [44]. While some individuals, particularly non-breeding males are sometimes sighted farther north, there is has been no observation of migration [51]."
MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,californianus,,Californian Sea Lion,LC,M,B,S,45,"Swimming migrant. N-S movement of adult males. Possible N-S movement of subadult males [45]. Possibly breeding. Unclear [45]. Unclear. Adult males migrate. Subadult and females males may migrate [45]. Subadult males leave rookeries on the Pacific coast for the summer and return in the winter. Conversely, there are many more (4.6 times) adult females in the summer than in the winter [45]."
MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,wollebaeki,,Galápagos Sea Lion,EN,N,N,S,3425,"Non-migratory [3425]. ""Galápagos Sea Lions are non-migratory."" [3425]."
MAMMALIA,CARNIVORA,PHOCIDAE,Cystophora,cristata,,Hooded Seal,VU,M,BR,S,49,"Swimming migrant. Unclear tracks, possible N-S, or dispersal and assembly [49]. Breeding/ refuge? Whelping grounds and molting grounds [49]. NE population may not migrate. NW population movements are relatively synchronized and seem to prefer certain feeding grounds [49]."
MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,barbatus,,Bearded Seal,LC,U,N,S,40; 61,Unclear movement. Pelagic residents probably move N-S with sea ice. Coastal populations may be resident [61]. Possibly refuge  [61]. Seems that coastal residents are non-migratory [61].
MAMMALIA,CARNIVORA,PHOCIDAE,Halichoerus,grypus,,"Gray Seal, Grey Seal",LC,U,N,S,62; 63,"Unclear movement, possible deep-shallow water movements [62]. Possible N-S movements. Unknown motivation. Some individuals do not seem to always migrate [63]. Significant sexual dimorphism which seems to cause differences in foraging behavior. Foraging behavior variable seasonally but trip length of less than 20 days [62]."
MAMMALIA,CARNIVORA,PHOCIDAE,Histriophoca,fasciata,Phoca fasciata,Ribbon Seal,DD,M,U,S,58,"Swimming migrant. Possible N-S migration, but little is known about patterns [58]. Little sexual dimorphism. Considered migratory but patterns unclear [58]."
MAMMALIA,CARNIVORA,PHOCIDAE,Hydrurga,leptonyx,,Leopard Seal,LC,U,N,S,40; 64,"Unclear movement [40, 64]. Not all individuals migrate, but patterns/ differences unclear [64]. Observed migration possible artifact of observations or limited to some individuals. Tracked individuals in Prydz Bay did not migrate [64]."
MAMMALIA,CARNIVORA,PHOCIDAE,Leptonychotes,weddellii,,Weddell Seal,LC,N,N,S,40,Non-migratory [40]. Migration not obligatory/universal migration observed but more time spent in the water during the winter [40].
MAMMALIA,CARNIVORA,PHOCIDAE,Lobodon,carcinophaga,,Crabeater Seal,LC,M,RT,S,56; 3645,"Migratory [3645], Unclear [56]. Refuge? Tracking? [3645]. Pack ice [3645]. Seasonal movements observed. Thought to be passive, following the pack ice N-S [56]. Tracking shows that seals move move north (towards equator) in autumn for pack ice [3645]."
MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,angustirostris,,Northern Elephant Seal,LC,M,BR,S,57,"Swimming migrant. Double [57]. Breeding and refuge [57]. Undergo a double migration, one for breeding, and one for molting. Postbreeding and postmolt feeding grounds are the same. Sex-segregated. Molting 2.5 months after breeding for females and 4 months  for males. Afterwhich males stay at sea for 4 months and females for 8 months [57]."
MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,leonina,,"South Atlantic Elephant-seal, Southern Elephant-seal, Southern Elephant Seal",LC,M,T,S,65,Swimming migrant. Direction set in the first year of life and age dependent [65]. Tracking? Significant sexual dimorphism may cause differently directed migration patterns. Intra-specific resource partitioning [65]. Extent of foraging versus migration unclear.
MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,Mediterranean Monk Seal,CR,N,N,S,66,Non-migratory [66].
MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,schauinslandi,,Hawaiian Monk Seal,CR,N,N,S,59,Non-migratory [59].
MAMMALIA,CARNIVORA,PHOCIDAE,Ommatophoca,rossii,,Ross Seal,LC,M,BR,S,67,Swimming migrant. N-S [67]. Breeding/ refuge?
MAMMALIA,CARNIVORA,PHOCIDAE,Pagophilus,groenlandicus,,"Greenland Seal, Harp Seal",LC,M,BT,S,54; 55,"Swimming migrant. N-S [54]. Unclear. East population may undergo tracking migration [55]. Breeding also possible. All seem to migrate, but segregated migrations [54]. Births occur in early March. Congregate in the breeding ground again in April to molt [54, 55]."
MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,largha,,"Larga Seal, Spotted Seal",DD,M,U,S,68; 69,"Swimming migrant, N-S of the Bering and Chukchi populations [68,69]. Okhotsk sea population unknown. Unknown motivation."
