Taxon,Family,Subfamily,Clade,Tree Genus,Genus,Species,Genes,Length
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus hontreensis,2,2046
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus hoskini,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus huongsonensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus huynhi,1,549
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus ingeri,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus interdigitalis,3,2331
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus intermedius,6,3812
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus irianjayaensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus irregularis,6,3810
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jaegeri,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jambangan,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jarakensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jarujini,5,3114
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jelawangensis,1,933
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jellesmae,3,2442
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus jeyporensis,3,2430
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus khasiensis,6,3266
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus khelangensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus kimberleyensis,3,2403
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus kingsadai,1,657
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus klugei,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus kunyai,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus laevigatus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus langkawiensis,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus lateralis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus leegrismeri,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus lekaguli,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus lomyenensis,1,657
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus loriae,5,3027
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus louisiadensis,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus macrotuberculatus,3,2061
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus majulah,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus malayanus,3,2442
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus malcolmsmithi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus mamanwa,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus mandalayensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus markuscombaii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus marmoratus,4,3768
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus martini,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus martinstolli,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus matsuii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus mcdonaldi,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus medioclivus,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus metropolis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus mimikanus,1,1002
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus minor,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus murua,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus nebulosus,3,2427
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus nepalensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus nigriocularis,1,549
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus novaeguineae,5,3153
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus nuaulu,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus oldhami,4,3011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pageli,2,1208
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pantiensis,3,1884
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus papilionoides,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus papuensis,1,987
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus paradoxus,4,2721
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus payacola,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus peguensis,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus philippinicus,5,3156
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus phongnhakebangensis,2,1152
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus phuketensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus phuocbinhensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus phuquocensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pronarus,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pseudoquadrivirgatus,2,1127
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pubisulcus,4,3060
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus puhuensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus pulchellus,6,4192
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus quadrivirgatus,4,3096
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus ramboda,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus redimiculus,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus robustus,3,2442
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus roesleri,2,1154
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus rubidus,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus russelli,2,2040
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sadleiri,1,1005
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus saiyok,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus salomonensis,3,2439
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus samroiyot,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sanook,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus semenanjungensis,3,1989
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus semiadii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus seribuatensis,3,2439
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sermowaiensis,3,2433
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus serratus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sharkari,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus slowinskii,2,2052
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus soba,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus spinosus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus stresemanni,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus subsolanus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sumonthai,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sumuroi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus surin,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus sworderi,3,2415
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus takouensis,1,549
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tamaiensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tautbatorum,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus taynguyenensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tebuensis,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus teyniei,1,657
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus thirakhupti,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus thochuensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus thuongae,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tibetanus,2,870
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tigroides,3,2424
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus timur,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tiomanensis,3,2361
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus triedrus,6,4058
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus trilatofasciatus,1,1008
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tripartitus,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus tuberculatus,3,2442
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus variegatus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus vilaphongi,1,657
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus wakeorum,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus wallacei,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus wangkulangkulae,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus wayakonei,4,1926
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus wetariensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus yakhuna,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus yangbayensis,1,657
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus yoshii,3,2442
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus zhaoermii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus ziegleri,2,1210
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtodactylus,Cyrtodactylus,Cyrtodactylus zugi,1,1011
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion agamuroides,2,701
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion aravallensis,4,2745
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion baigii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion belaense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion brevipes,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion dattanense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion fortmunroi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion gastrophole,2,702
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion golubevi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion hormozganum,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion indusoani,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion kachhense,6,3264
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion kiabii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion kirmanense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion kohsulaimanai,1,906
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion mansarulus,4,2694
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion medogense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion montiumsalsorum,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion persepolense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion potoharense,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion rhodocauda,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion rohtasfortai,3,2436
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion scabrum,9,4610
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion sistanense,2,697
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion,Cyrtopodion,Cyrtopodion watsoni,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion_1,Cyrtopodion,Cyrtopodion battalense,3,2433
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion_1,Cyrtopodion,Cyrtopodion himalayanum,3,1950
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Cyrtopodion_1,Cyrtopodion,Cyrtopodion lawderanum,3,1944
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus aaronbaueri,4,2089
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus acanthopholis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus agrius,2,678
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus albituberculatus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus albivertebralis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus albofasciatus,3,1608
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus albopunctatus,5,2674
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus alkiyumii,6,3883
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus anamallensis,4,2190
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus angulatus,8,5401
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus ansorgii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus aporus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus aquilonius,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus arnoldi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus barbierii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus barodanus,5,2504
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus bavazzanoi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus bayonii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus beninensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus biokoensis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus bouvieri,4,1777
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus bowringii,9,7658
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus brasilianus,8,4004
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus brookii,10,5220
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus citernii,6,3845
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus coalescens,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus craspedotus,4,2682
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus curlei,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus dawudazraqi,6,3852
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus depressus,4,2682
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus dracaenacolus,5,1990
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus echinus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus endophis,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus eniangii,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus fasciatus,8,4571
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus festivus,6,3892
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus flaviviridis,9,5546
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus forbesii,4,1582
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus foudaii,6,3092
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus frenatus,12,10998
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus funaiolii,5,2547
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus garnotii,6,3400
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus giganteus,6,3410
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus gleadowi,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus gracilis,5,3033
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus granchii,4,2875
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus graniticolus,,
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus granosus,5,2468
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus granti,5,1990
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus greeffii,8,4131
Sauria,Gekkonidae,Gekkoninae,Gekkoninae_5,Hemidactylus,Hemidactylus,Hemidactylus gujaratensis,,
